Periodo,Ciudad,Operacion,Tipo,Colonia,n,precio_min,precio_mean,precio_max,area_m2_min,area_m2_mean,area_m2_max,PxM2_min,PxM2_mean,PxM2_max
Sep25,Zap,Ven,Cas,Guadalupe Inn,5,3536000.0,6551000.0,17500000.0,73.0,167.2,515.0,33980.58252,44779.088586000005,50000.0
Sep25,Zap,Ven,Cas,Guadalupe Jardín,3,6300000.0,7166333.333333333,7900000.0,180.0,212.66666666666666,264.0,29924.24242,34182.65125333334,37623.71134
Sep25,Zap,Ven,Cas,Guadalupe Sur,2,4650000.0,4750000.0,4850000.0,100.0,120.0,140.0,33214.28571,40857.142855,48500.0
Sep25,Zap,Ven,Cas,Gustavo Diaz Ordaz,5,2000000.0,3162000.0,3670000.0,91.0,123.6,170.0,14184.39716,27161.70724,38406.59341
Sep25,Zap,Ven,Cas,Hacienda del Sol,1,3995000.0,3995000.0,3995000.0,120.0,120.0,120.0,33291.66667,33291.66667,33291.66667
Sep25,Zap,Ven,Cas,Hacienda del Tepeyac,5,2300000.0,3118000.0,4500000.0,56.0,94.2,135.0,24731.1828,34771.257896,46428.57143
Sep25,Zap,Ven,Cas,Hacienda del Valle,2,1600000.0,1975000.0,2350000.0,62.0,64.0,66.0,24242.42424,31072.825025000002,37903.22581
Sep25,Zap,Ven,Cas,Haciendas de Nuevo México,1,4899000.0,4899000.0,4899000.0,200.0,200.0,200.0,24495.0,24495.0,24495.0
Sep25,Zap,Ven,Cas,Haciendas de Zapopan,1,1400000.0,1400000.0,1400000.0,57.0,57.0,57.0,24561.40351,24561.40351,24561.40351
Sep25,Zap,Ven,Cas,Hogares de Nuevo México,3,1985000.0,5261666.666666667,8850000.0,122.0,174.66666666666666,210.0,16270.4918,28064.866313333332,42142.85714
Sep25,Zap,Ven,Cas,Hogares del Batan,1,7733000.0,7733000.0,7733000.0,328.0,328.0,328.0,23576.21951,23576.21951,23576.21951
Sep25,Zap,Ven,Cas,Héroes Nacionales,1,2600000.0,2600000.0,2600000.0,120.0,120.0,120.0,21666.66667,21666.66667,21666.66667
Sep25,Zap,Ven,Cas,Industrial Zapopan Norte,2,3749000.0,3824500.0,3900000.0,135.0,162.5,190.0,19731.57895,24310.23392,28888.88889
Sep25,Zap,Ven,Cas,Indígena de Mezquitán,1,4500000.0,4500000.0,4500000.0,549.0,549.0,549.0,8196.721311,8196.721311,8196.721311
