Ciudad,Colonia,operacion,tipo_propiedad,precio_q5,precio_q10,precio_q25,precio_q50,precio_q75,precio_q90,precio_q95,area_m2_q5,area_m2_q10,area_m2_q25,area_m2_q50,area_m2_q75,area_m2_q90,area_m2_q95,PxM2_q5,PxM2_q10,PxM2_q25,PxM2_q50,PxM2_q75,PxM2_q90,PxM2_q95
Gdl,Sutaj,Ven,Terreno / Lote,4500000.0,4500000.0,4500000.0,4500000.0,4500000.0,4500000.0,4500000.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0,22500.0
Gdl,Terranova,Ven,Cas,11100000.0,11300000.0,11900000.0,11900000.0,13000000.0,16720000.0,17960000.0,326.6,331.2,345.0,394.0,434.0,519.8,548.4,23508.134399284398,24485.939509140717,27419.35483870968,30203.045685279187,33850.931677018634,46931.67701863354,51291.9254658385
Gdl,Terranova,Ven,Dep,3908886.6,3917773.2,3944433.0,4854622.0,6350000.0,7430000.0,7789999.999999999,47.6,54.2,74.0,106.5,142.75,169.3,178.14999999999998,43783.735795454544,43984.583890374335,44587.128175133694,45402.11397058824,58553.49641319943,81361.55466284076,88964.24074605451
Gdl,Tetlán,Ven,Dep,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,1200000.0,50.0,50.0,50.0,50.0,50.0,50.0,50.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0,24000.0
Gdl,Tetlán II,Ven,Cas,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0,1350000.0,70.0,70.0,70.0,70.0,70.0,70.0,70.0,19285.714285714286,19285.714285714286,19285.714285714286,19285.714285714286,19285.714285714286,19285.714285714286,19285.714285714286
Gdl,Universitaria,Ven,Cas,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,6000000.0,348.0,348.0,348.0,348.0,348.0,348.0,348.0,17241.379310344826,17241.379310344826,17241.379310344826,17241.379310344826,17241.379310344826,17241.379310344826,17241.379310344826
Gdl,Vallarta,Ven,Cas,6042500.0,6095000.0,6275000.0,7500000.0,10262500.0,14175000.0,15837500.0,217.5,235.0,277.5,340.5,406.5,557.5,628.75,20552.42782152231,21138.188976377955,22473.024205307673,23981.48148148148,25858.433734939757,29322.289156626503,30911.14457831325
Gdl,Vallarta,Ven,Dep,3915000.0,3940000.0,4080000.0,4925000.0,6100000.0,6456712.5,6535068.75,64.25,64.5,65.25,77.5,96.5,99.0,99.0,56401.51515151515,57247.47474747475,59790.482954545456,62990.05681818182,66101.3986013986,70615.61149524632,72461.87878133103
Gdl,Vallarta,Ven,Ofc,16380000.0,16380000.0,16380000.0,16380000.0,16380000.0,16380000.0,16380000.0,327.0,327.0,327.0,327.0,327.0,327.0,327.0,50091.74311926605,50091.74311926605,50091.74311926605,50091.74311926605,50091.74311926605,50091.74311926605,50091.74311926605
Gdl,Vallarta Norte,Ven,Cas,6990000.0,6990000.0,12225000.0,19000000.0,25083431.0,26199625.0,26233212.5,264.0,308.0,370.0,430.0,470.0,500.0,580.0,20817.09956709957,22694.805194805194,31610.047846889953,38000.0,55722.67894021739,59544.60227272727,61459.044557416266
Gdl,Vallarta Norte,Ven,Dep,3912500.0,4125000.0,4977500.0,6746500.0,8400000.0,9150000.0,9712500.0,62.5,65.0,96.75,113.0,164.0,179.0,180.75,39407.462899543374,41590.4120626151,49334.41558441558,57796.27352335166,66868.27956989247,75594.08095169012,78237.07498835585
Gdl,Vallarta Norte,Ven,Local comercial,20280000.0,20280000.0,20280000.0,20280000.0,20280000.0,20280000.0,20280000.0,757.0,757.0,757.0,757.0,757.0,757.0,757.0,26789.960369881108,26789.960369881108,26789.960369881108,26789.960369881108,26789.960369881108,26789.960369881108,26789.960369881108
Gdl,Vallarta Norte,Ven,Terreno / Lote,9900000.0,9900000.0,9900000.0,9900000.0,9900000.0,9900000.0,9900000.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,22197.30941704036,22197.30941704036,22197.30941704036,22197.30941704036,22197.30941704036,22197.30941704036,22197.30941704036
Gdl,Vallarta Poniente,Ven,Cas,8990000.0,8990000.0,9500000.0,11495000.0,13000000.0,14320000.0,15160000.0,182.0,204.0,220.0,340.0,429.0,559.2,579.6,24617.94871794872,26069.23076923077,29143.897996357013,33296.2962962963,40863.63636363636,47223.83720930233,53299.41860465116
Gdl,Vallarta Poniente,Ven,Dep,3241872.0,3693744.0,4448120.0,5898000.0,6823183.5,8126820.2,8513410.1,60.6,61.2,72.0,104.0,114.5,135.8,148.39999999999998,41008.82352941176,43362.184873949576,50889.75155279503,58028.84615384616,69244.21950146627,70347.24783634933,71137.038552321
Gdl,Vallarta Poniente,Ven,Terreno / Lote,16500000.0,16500000.0,16500000.0,16500000.0,16500000.0,16500000.0,16500000.0,650.0,650.0,650.0,650.0,650.0,650.0,650.0,25384.615384615383,25384.615384615383,25384.615384615383,25384.615384615383,25384.615384615383,25384.615384615383,25384.615384615383
Gdl,Vallarta San Jorge,Ven,Dep,4840000.0,5483800.0,6710747.0,7999000.0,13375000.0,21780000.0,24449999.999999993,74.9,80.6,98.5,135.0,198.25,326.4,331.25,56879.79189485213,57396.92438094085,59104.2735042735,62236.11111111111,68017.93260993718,78749.45089030206,92913.98915362729
Gdl,Verde Valle,Ven,Cas,8979750.0,9259500.0,10098750.0,11232500.0,12400000.0,13300000.0,13600000.0,234.45,237.9,248.25,317.0,459.75,603.3000000000001,651.1499999999999,21600.08658986522,23314.622392892103,28458.229801972742,34489.06356801093,38645.37529399734,40414.84303098476,41004.66560998057
Gdl,Victoria,Ven,Cas,7864350.0,8499300.0,10366250.0,13995000.0,16792500.0,43900000.00000004,55801500.0,248.6,251.8,360.25,494.0,557.5,911.9000000000002,982.45,22815.71388863152,23059.899247808986,23646.81295715779,30296.31147540984,39589.384521952976,55749.12891986063,56795.19467361413
Gdl,Victoria,Ven,Dep,2490705.9,2791411.8000000003,3496176.5,3937046.0,4490000.0,4780000.0,4780000.0,62.0,62.0,67.5,78.0,119.5,130.8,138.89999999999998,30755.102040816328,31510.20408163265,33758.50340136055,40168.06722689076,50103.756617038875,56294.03548387097,59897.38870967741
Gdl,Victoria,Ven,Local comercial,18500000.0,18500000.0,18500000.0,18500000.0,18500000.0,18500000.0,18500000.0,492.0,492.0,492.0,492.0,492.0,492.0,492.0,37601.62601626016,37601.62601626016,37601.62601626016,37601.62601626016,37601.62601626016,37601.62601626016,37601.62601626016
Gdl,Victoria,Ven,Ofc,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,20000000.0,520.0,520.0,520.0,520.0,520.0,520.0,520.0,38461.53846153846,38461.53846153846,38461.53846153846,38461.53846153846,38461.53846153846,38461.53846153846,38461.53846153846
Gdl,Villa Guerrero,Ven,Cas,4100000.0,4100000.0,4100000.0,4100000.0,4100000.0,4100000.0,4100000.0,131.0,131.0,131.0,131.0,131.0,131.0,131.0,31297.70992366412,31297.70992366412,31297.70992366412,31297.70992366412,31297.70992366412,31297.70992366412,31297.70992366412
Gdl,Villa Guerrero,Ven,Dep,5250000.0,5250000.0,5250000.0,5250000.0,5250000.0,5250000.0,5250000.0,319.0,319.0,319.0,319.0,319.0,319.0,319.0,16457.6802507837,16457.6802507837,16457.6802507837,16457.6802507837,16457.6802507837,16457.6802507837,16457.6802507837
Gdl,Villas de San Juan,Ven,Cas,2450000.0,2450000.0,2450000.0,2450000.0,2450000.0,2450000.0,2450000.0,80.95,81.9,84.75,89.5,94.25,97.1,98.05,25041.35101010101,25335.227272727276,26216.856060606064,27686.237373737375,29155.618686868685,30037.247474747473,30331.12373737374
Gdl,Villas de San Juan,Ven,Dep,1320000.0,1320000.0,1320000.0,1320000.0,1320000.0,1320000.0,1320000.0,48.0,48.0,48.0,48.0,48.0,48.0,48.0,27500.0,27500.0,27500.0,27500.0,27500.0,27500.0,27500.0
Gdl,Villaseñor (Santa Teresita),Ven,Cas,2885000.0,3241300.0,3670750.0,5600000.0,6283750.0,7729000.0,7887250.0,116.05,131.8,152.5,212.5,266.25,364.20000000000005,380.75,17492.993148073936,20593.222028236396,21514.909323413158,23767.319636884855,26794.12366912367,34774.89681800027,35987.124944021496
Gdl,Villaseñor (Santa Teresita),Ven,Dep,1800000.0,2082500.0,2399856.0,3506178.0,4587843.25,5222541.5,6281207.25,36.75,39.0,43.5,58.0,71.5,106.0,118.75,33543.8689217759,38895.39073611378,53781.574399038465,60973.32193732193,64175.53191489362,67421.79487179487,68674.48342175066
Gdl,Villaseñor (Santa Teresita),Ven,Local comercial,12500000.0,12500000.0,12500000.0,12500000.0,12500000.0,12500000.0,12500000.0,558.0,558.0,558.0,558.0,558.0,558.0,558.0,22401.433691756272,22401.433691756272,22401.433691756272,22401.433691756272,22401.433691756272,22401.433691756272,22401.433691756272
Gdl,Villaseñor (Santa Teresita),Ven,Terreno / Lote,7990000.0,7990000.0,7990000.0,7990000.0,7990000.0,7990000.0,7990000.0,228.0,228.0,228.0,228.0,228.0,228.0,228.0,35043.85964912281,35043.85964912281,35043.85964912281,35043.85964912281,35043.85964912281,35043.85964912281,35043.85964912281
Gdl,Zona Centro,Ven,Cas,3967500.0,4820000.0,5150000.0,6897500.0,11250000.0,13332000.0,24288999.999999985,150.2,180.0,274.5,339.5,428.0,802.7,1019.2499999999997,15519.455824266186,16446.369163703108,18072.444648388206,21268.115942028984,25041.566906092048,31278.53152434158,35801.89075630251
Gdl,Zona Centro,Ven,Dep,1776849.3,1894178.4,2283238.0,2958887.0,4428815.0,5380801.200000001,6931577.099999999,30.9,35.4,48.5,67.0,77.5,100.20000000000003,108.0,32372.18604651163,38887.20346320346,43632.97786211259,48724.97435897436,61172.48752672844,70930.06666666667,79884.93656716417
Gdl,Zona Centro,Ven,Local comercial,1953200.0,2158400.0,2774000.0,3800000.0,9150000.0,12360000.0,13430000.0,70.8,80.6,110.0,159.0,295.0,376.6,403.79999999999995,24375.007732755956,24850.64439632952,26277.55438705021,28655.737704918032,31149.21456011563,32645.300673234186,33143.99604427371
Gdl,Zona Centro,Ven,Terreno / Lote,9900000.0,9900000.0,9900000.0,9900000.0,9900000.0,9900000.0,9900000.0,400.0,400.0,400.0,400.0,400.0,400.0,400.0,24750.0,24750.0,24750.0,24750.0,24750.0,24750.0,24750.0
Gdl,Zona Industrial,Ven,Ofc,4490000.0,4490000.0,4490000.0,4490000.0,4490000.0,4490000.0,4490000.0,233.0,233.0,233.0,233.0,233.0,233.0,233.0,19270.38626609442,19270.38626609442,19270.38626609442,19270.38626609442,19270.38626609442,19270.38626609442,19270.38626609442
Zap,27 de Septiembre,Ven,Dep,3490000.0,3490000.0,3490000.0,3645000.0,3800000.0,3800000.0,3800000.0,90.45,90.9,92.25,93.5,94.0,94.0,94.0,37375.177304964534,37622.695035460994,38365.24822695035,39601.6548463357,40534.20269961107,40729.81011210249,40795.01258293296
Zap,Acacias,Ven,Dep,4104750.0,4214500.0,4543750.0,5092500.0,5641250.0,5970500.0,6080250.0,100.05,100.1,100.25,100.5,100.75,100.9,100.95,41016.85643564357,42083.71287128713,45284.28217821782,50618.56435643564,55952.846534653465,59153.41584158416,60220.27227722772
Zap,Agraria,Ven,Dep,8200000.0,8200000.0,8200000.0,8200000.0,8200000.0,8200000.0,8200000.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,27986.348122866893,27986.348122866893,27986.348122866893,27986.348122866893,27986.348122866893,27986.348122866893,27986.348122866893
Zap,Agrícola,Ven,Cas,45000000.0,45000000.0,45000000.0,45000000.0,45000000.0,45000000.0,45000000.0,538.0,538.0,538.0,538.0,538.0,538.0,538.0,83643.12267657992,83643.12267657992,83643.12267657992,83643.12267657992,83643.12267657992,83643.12267657992,83643.12267657992
Zap,Agrícola,Ven,Dep,2195000.0,2195000.0,2195000.0,2195000.0,2195000.0,2195000.0,2195000.0,59.0,59.0,59.0,59.0,59.0,59.0,59.0,37203.38983050847,37203.38983050847,37203.38983050847,37203.38983050847,37203.38983050847,37203.38983050847,37203.38983050847
Zap,Agua Blanca Sur,Ven,Cas,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,4000000.0,274.0,274.0,274.0,274.0,274.0,274.0,274.0,14598.540145985402,14598.540145985402,14598.540145985402,14598.540145985402,14598.540145985402,14598.540145985402,14598.540145985402
Zap,Alamitos,Ven,Cas,3713000.0,3766000.0,3925000.0,4190000.0,11095000.0,15238000.0,16618999.999999998,153.8,160.6,181.0,215.0,607.5,843.0,921.4999999999999,18148.837209302324,18297.674418604653,18744.186046511626,19488.372093023256,22193.165638348364,23816.041765543425,24357.00047460845
Zap,Albaterra,Ven,Cas,1203250.0,1211500.0,1236250.0,1362500.0,1506000.0,1561800.0,1580400.0,59.15,59.3,59.75,65.5,80.75,98.30000000000001,104.14999999999999,12646.59090909091,13929.545454545456,17778.409090909092,21218.896713615024,23140.845070422536,24256.338028169015,24628.169014084506
Zap,Alcázar Oriente,Ven,Cas,27771962.0,28043924.0,30093270.0,33850000.0,36000000.0,37000000.0,37750000.0,396.4,407.8,427.5,496.0,501.0,512.6,521.3,57021.61779740399,60445.99031178911,66288.34529522515,72580.64516129032,79695.88096534205,82860.60606060606,83096.9696969697
Zap,Alcázar Poniente,Ven,Cas,20488299.3,23380799.0,27405069.5,30820720.0,33039999.5,39771999.599999994,45774417.99999999,370.0,400.0,425.0,500.0,525.0,630.0,654.5,45758.34666666666,48521.199199999995,57048.83536363636,62994.276,67025.14858931367,76363.99769999999,82614.02824999999
Zap,Alianza de Cazadores Diana,Ven,Cas,11105000.0,11910000.0,13044123.0,15172819.0,16374676.75,17661100.0,18199050.0,283.5,287.0,335.0,392.5,440.0,504.5,509.75,32383.985154545455,32568.83230909091,33230.361871138564,35890.669439655176,44773.21357142857,45814.45942857143,46464.66542857143
Zap,Alicante,Ven,Cas,4400250.0,4420500.0,4550000.0,4725000.0,4787500.0,4800000.0,4800000.0,142.9,170.8,179.25,183.0,189.25,194.79999999999998,207.39999999999998,22828.877005347593,23839.572192513366,25000.0,25268.817204301075,26220.515207945376,27808.69565217391,32947.82608695651
Zap,Alma Terra,Ven,Dep,902100.0,905200.0,914500.0,930000.0,1360000.0,1618000.0,1704000.0,49.2,50.4,54.0,60.0,60.5,60.8,60.9,15201.434426229509,15665.163934426231,17056.352459016394,19375.0,24604.166666666664,27741.666666666664,28787.499999999996
Zap,Altabrisa,Ven,Dep,825000.0,825000.0,825000.0,825000.0,825000.0,825000.0,825000.0,74.0,74.0,74.0,74.0,74.0,74.0,74.0,11148.648648648648,11148.648648648648,11148.648648648648,11148.648648648648,11148.648648648648,11148.648648648648,11148.648648648648
Zap,Altagracia,Ven,Dep,1170000.0,1170000.0,1170000.0,1170000.0,1170000.0,1170000.0,1170000.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,22075.471698113208,22075.471698113208,22075.471698113208,22075.471698113208,22075.471698113208,22075.471698113208,22075.471698113208
Zap,Altaluz,Ven,Cas,2022500.0,2045000.0,2112500.0,2225000.0,2337500.0,2405000.0,2427500.0,85.8,87.6,93.0,102.0,111.0,116.4,118.2,20586.309523809527,20755.95238095238,21264.880952380954,22113.095238095237,22961.309523809523,23470.238095238095,23639.88095238095
Zap,Altamira,Ven,Cas,8472500.0,9295000.0,10375000.0,13150000.0,17245250.0,18788300.0,19394150.0,253.5,257.0,269.75,350.5,369.25,381.7,395.34999999999997,28715.540166204984,29730.249307479226,30811.764705882353,39364.22366668654,49571.20582120582,57913.66201366201,62416.53796653796
Zap,Altamira,Ven,Dep,4501875.0,4503750.0,4509375.0,5381250.0,9662500.0,15805000.000000002,17852499.999999996,77.85,83.7,101.25,114.0,169.5,264.00000000000006,295.49999999999994,42472.279972279975,44404.019404019404,50199.2376992377,57137.53626597664,61310.60461264016,62128.40851172273,62401.00981141692
Zap,Altezza,Ven,Cas,2399000.0,2399000.0,2399000.0,2399000.0,2399000.0,2399000.0,2399000.0,91.0,91.0,91.0,91.0,91.0,91.0,91.0,26362.637362637364,26362.637362637364,26362.637362637364,26362.637362637364,26362.637362637364,26362.637362637364,26362.637362637364
Zap,Altus Quintas,Ven,Cas,1850000.0,1850000.0,1850000.0,1850000.0,1850000.0,1850000.0,1850000.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,20108.695652173912,20108.695652173912,20108.695652173912,20108.695652173912,20108.695652173912,20108.695652173912,20108.695652173912
Zap,Alviento,Ven,Dep,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,1250000.0,47.0,47.0,47.0,47.0,47.0,47.0,47.0,26595.744680851065,26595.744680851065,26595.744680851065,26595.744680851065,26595.744680851065,26595.744680851065,26595.744680851065
Zap,Amaranto,Ven,Cas,1804485.0,1808970.0,1838455.0,2079000.0,2461250.0,2587000.0,2616000.0,87.5,88.0,89.5,92.0,107.25,121.0,125.5,20069.560439560442,20161.758241758245,20432.029177718836,21018.984889577685,22272.34650882825,23429.963517665128,23854.766705069123
Zap,Ampliación Santa Lucia,Ven,Cas,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,2800000.0,250.0,250.0,250.0,250.0,250.0,250.0,250.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0,11200.0
Zap,Arauca I,Ven,Cas,14420000.0,14820000.0,16017000.0,18852499.5,20835249.75,22083499.3,22682599.0,324.85,352.3,365.0,395.0,424.0,488.00000000000006,500.0,35512.557577800246,36747.38202094383,43627.356233524355,47480.813814814814,51201.873125,53305.96153846154,57292.81249999999
Zap,Arauca II,Ven,Cas,15888886.35,16202520.5,16984395.0,19225580.0,20198249.75,22600000.000000004,23650500.0,309.1,315.8,335.0,380.0,403.75,445.00000000000006,491.49999999999994,40056.6658180778,42272.183133971295,48869.32927689594,51036.87541666666,54402.51578707916,59432.379829545454,61368.00353618421
Zap,Arboledas de Tesistán,Ven,Dep,2600000.0,2600000.0,2600000.0,2600000.0,2600000.0,2600000.0,2600000.0,107.0,107.0,107.0,107.0,107.0,107.0,107.0,24299.065420560742,24299.065420560742,24299.065420560742,24299.065420560742,24299.065420560742,24299.065420560742,24299.065420560742
Zap,Arboledas de Tesistán,Ven,Local comercial,3650000.0,3650000.0,3650000.0,3650000.0,3650000.0,3650000.0,3650000.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,34761.90476190476,34761.90476190476,34761.90476190476,34761.90476190476,34761.90476190476,34761.90476190476,34761.90476190476
Zap,Arboreto Residencial,Ven,Cas,2335000.0,2370000.0,2475000.0,2650000.0,2925000.0,3090000.0,3145000.0,90.4,94.8,108.0,130.0,152.5,166.0,170.5,18495.604395604394,18705.494505494506,19335.164835164833,20384.615384615383,23564.400715563504,25472.27191413238,26108.228980322005
Zap,Arcos de Guadalupe,Ven,Cas,7710000.0,7960000.0,9700000.0,11900000.0,13987000.0,16980000.0,17900000.0,176.0,182.8,240.0,331.0,470.0,513.6,540.1999999999999,23165.777463521244,24291.95860384393,27533.46456692913,32093.827160493827,49411.76470588235,51153.78006872853,52483.390607101945
Zap,Arcos de Guadalupe,Ven,Dep,3584572.8000000003,4115600.0,4578720.0,5145000.0,5650000.0,5786411.600000001,6008477.999999999,60.0,67.0,79.0,87.0,103.0,137.60000000000002,151.79999999999995,33522.34042553192,37974.77105281278,50485.436893203885,54854.36893203884,62500.0,65736.7429070275,66248.77901935109
Zap,Arcos de Zapopan,Ven,Cas,3150000.0,3150000.0,3150000.0,3150000.0,3150000.0,3150000.0,3150000.0,105.0,105.0,105.0,105.0,105.0,105.0,105.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0,30000.0
Zap,Arcos de Zapopan,Ven,Dep,1282200.0,1289400.0,1349500.0,1450000.0,1722500.0,2117000.0,2208500.0,61.0,61.0,61.5,65.0,72.5,78.2,79.1,18520.491803278688,19540.983606557376,21098.360655737702,21323.529411764703,26088.91108891109,30793.045664013407,31485.232509426056
Zap,Arenales Tapatíos,Ven,Cas,1960000.0,2020000.0,2200000.0,2397500.0,3170000.0,4385000.0,4789999.999999999,60.75,73.5,111.75,141.0,153.75,162.3,165.15,15217.49686716792,15583.803258145363,16682.722431077695,26079.50244739365,36045.162192393735,38168.0648769575,38875.69910514542
Zap,Arenales Tapatíos,Ven,Dep,1781500.0,1813000.0,1907500.0,2065000.0,2222500.0,2317000.0,2348500.0,42.85,43.7,46.25,50.5,54.75,57.3,58.15,40405.36723163842,40471.751412429374,40670.903954802256,41002.824858757056,41334.74576271186,41533.89830508474,41600.282485875694
Zap,Argenta Parque Residencial,Ven,Cas,4115955.0,4354775.0,5792500.0,5980000.0,7020000.0,7199000.0,7199500.0,100.5,102.0,159.5,198.0,226.0,234.0,234.5,29036.82345846525,29267.676767676767,29732.31788598761,30764.957264957266,38451.87245032241,41147.05882352941,42567.34254307784
Zap,Argenta Parque Residencial,Ven,Terreno / Lote,5295000.0,5295000.0,5295000.0,5295000.0,5295000.0,5295000.0,5295000.0,198.0,198.0,198.0,198.0,198.0,198.0,198.0,26742.424242424244,26742.424242424244,26742.424242424244,26742.424242424244,26742.424242424244,26742.424242424244,26742.424242424244
Zap,Arrayanes Hábitat,Ven,Cas,2550000.0,2550000.0,2550000.0,2550000.0,2550000.0,2550000.0,2550000.0,98.0,98.0,98.0,98.0,98.0,98.0,98.0,26020.408163265307,26020.408163265307,26020.408163265307,26020.408163265307,26020.408163265307,26020.408163265307,26020.408163265307
Zap,Arroyo Hondo,Ven,Cas,3042500.0,3135000.0,3412500.0,3875000.0,3887500.0,3895000.0,3897500.0,215.4,218.8,229.0,246.0,398.0,489.20000000000005,519.6,7732.418524871355,8419.382504288164,10480.274442538592,13915.09433962264,14884.376438104002,15465.945697192821,15659.802116889094
Zap,Atemajac del Valle,Ven,Cas,2537500.0,2575000.0,2785000.0,3820000.0,5837500.0,6700000.0,6900000.0,85.5,87.0,95.5,121.0,239.5,304.5,318.75,20323.804573804577,21728.69022869023,24835.00557413601,27584.54106280193,29682.539682539682,34747.02380952381,37239.58333333333
