Colonia,Gdl_Ren_Dep_n,Gdl_Ren_Dep_precio_mean,Gdl_Ren_Dep_precio_min,Gdl_Ren_Dep_precio_max,Gdl_Ren_Dep_area_m2_mean,Gdl_Ren_Dep_PxM2_mean,Gdl_Ven_CasC_n,Gdl_Ven_CasC_precio_mean,Gdl_Ven_CasC_precio_min,Gdl_Ven_CasC_precio_max,Gdl_Ven_CasC_area_m2_mean,Gdl_Ven_CasC_PxM2_mean,Gdl_Ven_Cas_n,Gdl_Ven_Cas_precio_mean,Gdl_Ven_Cas_precio_min,Gdl_Ven_Cas_precio_max,Gdl_Ven_Cas_area_m2_mean,Gdl_Ven_Cas_PxM2_mean,Gdl_Ven_Dep_n,Gdl_Ven_Dep_precio_mean,Gdl_Ven_Dep_precio_min,Gdl_Ven_Dep_precio_max,Gdl_Ven_Dep_area_m2_mean,Gdl_Ven_Dep_PxM2_mean,Gdl_Ven_LocC_n,Gdl_Ven_LocC_precio_mean,Gdl_Ven_LocC_precio_min,Gdl_Ven_LocC_precio_max,Gdl_Ven_LocC_area_m2_mean,Gdl_Ven_LocC_PxM2_mean,Gdl_Ven_Ofc_n,Gdl_Ven_Ofc_precio_mean,Gdl_Ven_Ofc_precio_min,Gdl_Ven_Ofc_precio_max,Gdl_Ven_Ofc_area_m2_mean,Gdl_Ven_Ofc_PxM2_mean,Gdl_Ven_Terreno____n,Gdl_Ven_Terreno____precio_mean,Gdl_Ven_Terreno____precio_min,Gdl_Ven_Terreno____precio_max,Gdl_Ven_Terreno____area_m2_mean,Gdl_Ven_Terreno____PxM2_mean,Zap_Ren_Dep_n,Zap_Ren_Dep_precio_mean,Zap_Ren_Dep_precio_min,Zap_Ren_Dep_precio_max,Zap_Ren_Dep_area_m2_mean,Zap_Ren_Dep_PxM2_mean,Zap_Ven_CasC_n,Zap_Ven_CasC_precio_mean,Zap_Ven_CasC_precio_min,Zap_Ven_CasC_precio_max,Zap_Ven_CasC_area_m2_mean,Zap_Ven_CasC_PxM2_mean,Zap_Ven_Cas_n,Zap_Ven_Cas_precio_mean,Zap_Ven_Cas_precio_min,Zap_Ven_Cas_precio_max,Zap_Ven_Cas_area_m2_mean,Zap_Ven_Cas_PxM2_mean,Zap_Ven_Dep_n,Zap_Ven_Dep_precio_mean,Zap_Ven_Dep_precio_min,Zap_Ven_Dep_precio_max,Zap_Ven_Dep_area_m2_mean,Zap_Ven_Dep_PxM2_mean,Zap_Ven_LocC_n,Zap_Ven_LocC_precio_mean,Zap_Ven_LocC_precio_min,Zap_Ven_LocC_precio_max,Zap_Ven_LocC_area_m2_mean,Zap_Ven_LocC_PxM2_mean,Zap_Ven_Ofc_n,Zap_Ven_Ofc_precio_mean,Zap_Ven_Ofc_precio_min,Zap_Ven_Ofc_precio_max,Zap_Ven_Ofc_area_m2_mean,Zap_Ven_Ofc_PxM2_mean,Zap_Ven_Terreno____n,Zap_Ven_Terreno____precio_mean,Zap_Ven_Terreno____precio_min,Zap_Ven_Terreno____precio_max,Zap_Ven_Terreno____area_m2_mean,Zap_Ven_Terreno____PxM2_mean
La Mojonera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,9500000.0,9500000.0,9500000.0,330.0,28787.878787878788,,,,,,,,,,,,,,,,,,,,,,,,
La Mora,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3750000.0,3650000.0,3850000.0,230.0,16304.347826086956,,,,,,,,,,,,,,,,,,,1.0,42500000.0,42500000.0,42500000.0,1722.0,24680.60394889663
La Moraleja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,2137500.0,1550000.0,3000000.0,95.75,22657.60094056455,10.0,2568900.0,1680000.0,3495000.0,96.9,26954.862596356084,,,,,,,,,,,,,,,,,,,1.0,1095000.0,1095000.0,1095000.0,91.0,12032.967032967032
La Noria,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3500000.0,3000000.0,4000000.0,590.0,6314.102564102564
La Normal,1.0,28000.0,28000.0,28000.0,156.0,179.48717948717947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Palmita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3890000.0,3890000.0,3890000.0,140.0,27785.714285714286,9.0,3113333.333333333,2500000.0,3950000.0,78.77777777777777,39648.85586688044,,,,,,,,,,,,,,,,,,
La Patria Universidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,26250.0,26000.0,26500.0,97.0,270.7978723404256,,,,,,,2.0,10790000.0,10790000.0,10790000.0,275.0,39563.33333333333,3.0,7883333.333333333,6500000.0,9900000.0,152.0,55769.17974231407,,,,,,,,,,,,,,,,,,
La Paz,,,,,,,,,,,,,1.0,5100000.0,5100000.0,5100000.0,360.0,14166.666666666666,,,,,,,,,,,,,,,,,,,1.0,10000000.0,10000000.0,10000000.0,980.0,10204.081632653062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Penal,,,,,,,,,,,,,5.0,5150000.0,2500000.0,14650000.0,261.8,17175.548374360686,2.0,2426729.0,2263458.0,2590000.0,89.5,27720.11811837684,3.0,9566666.666666666,1800000.0,18000000.0,524.0,16274.673338893524,,,,,,,3.0,9165000.0,7000000.0,12500000.0,851.6666666666666,11776.472431077696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Periquera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8780000.0,8780000.0,8780000.0,165.0,53212.121212121216,3.0,6549666.666666667,6199000.0,6750000.0,246.33333333333331,26969.94384146365,,,,,,,,,,,,,,,,,,,,,,,,
La Perla,,,,,,,,,,,,,4.0,6842500.0,4500000.0,12900000.0,313.0,21282.2875838942,,,,,,,2.0,3500000.0,1100000.0,5900000.0,152.5,19959.76631393298,1.0,4690000.0,4690000.0,4690000.0,200.0,23450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
La Primavera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3943400.0,3480000.0,4990000.0,278.2,14393.176543496786,,,,,,,,,,,,,,,,,,,,,,,,
La Sauceda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,2285000.0,2190000.0,2380000.0,79.25,28984.672405547582,2.0,2625000.0,2250000.0,3000000.0,90.5,29768.51851851852,,,,,,,,,,,,,,,,,,,,,,,,
La Soledad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5149980.0,5149980.0,5149980.0,599.0,8597.62938230384
La Stravaganza,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,4400000.0,3760000.0,4980000.0,175.0,27490.24943310658,,,,,,,,,,,,,,,,,,,,,,,,
La Toscana,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,42000.0,42000.0,42000.0,220.0,190.9090909090909,1.0,15400000.0,15400000.0,15400000.0,330.0,46666.66666666666,12.0,17249466.166666668,12324999.0,22500000.0,364.9166666666667,47510.25489975132,2.0,7125000.0,5760000.0,8490000.0,130.5,54730.524252817246,2.0,18159840.0,18000000.0,18319680.0,328.0,56768.84753042234,,,,,,,2.0,8019000.0,7888000.0,8150000.0,234.0,34266.94915254237
La Tuzanía,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,2323333.333333333,1900000.0,3300000.0,100.16666666666669,25034.746910445232,6.0,2289296.6666666665,1050000.0,4565304.0,69.66666666666667,30411.22623395685,,,,,,,,,,,,,,,,,,
La Venta del Astillero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0,6796363.636363637,2280000.0,16500000.0,302.6363636363636,25871.341070134487,,,,,,,,,,,,,,,,,,,5.0,4694564.6,2400000.0,6349200.0,505.0,12453.38172817054
La Vinatera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,675000.0,675000.0,675000.0,500.0,1350.0
Ladrón de Guevara,42.0,26897.61904761905,16000.0,75000.0,102.45238095238096,281.0751416070573,,,,,,,37.0,12167567.513513513,3650000.0,37500000.0,349.1621621621622,36749.1378878722,167.0,5144574.413173652,2300000.0,14081447.0,86.9940119760479,62256.13086701216,12.0,6702648.333333333,950000.0,32000000.0,162.0,50237.44838186389,18.0,15736820.5,6000000.0,29783530.0,276.77777777777777,58077.8254456232,4.0,11250000.0,6700000.0,18000000.0,372.75,30156.594468509837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lagos de Oriente,,,,,,,,,,,,,1.0,2300000.0,2300000.0,2300000.0,200.0,11500.0,1.0,860000.0,860000.0,860000.0,37.0,23243.243243243243,,,,,,,,,,,,,1.0,10000000.0,10000000.0,10000000.0,1158.0,8635.578583765113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lagos del Country,,,,,,,,,,,,,3.0,8810000.0,7950000.0,10500000.0,252.33333333333331,34805.960499376546,,,,,,,,,,,,,,,,,,,,,,,,,3.0,20500.0,15500.0,24000.0,77.33333333333333,273.7816764132553,2.0,9750000.0,9750000.0,9750000.0,239.0,43637.6404494382,13.0,10062384.615384616,5199000.0,26500000.0,292.46153846153845,35290.03781123968,3.0,5533333.333333333,2600000.0,10650000.0,108.33333333333331,46270.15250544663,,,,,,,,,,,,,,,,,,
Las Agujas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2925000.0,2500000.0,3350000.0,221.5,13519.0329218107,,,,,,,,,,,,,,,,,,,,,,,,
Las Alamedas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,4742142.857142857,3750000.0,5250000.0,145.85714285714286,34317.30379611014,,,,,,,,,,,,,,,,,,,,,,,,
Las Arboledas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,14400.0,11600.0,15000.0,73.66666666666667,200.39629011305144,1.0,7250000.0,7250000.0,7250000.0,202.0,35891.08910891089,17.0,6404941.176470588,2695000.0,11500000.0,210.8823529411765,33570.254646906615,26.0,2893557.6923076925,2190000.0,4868500.0,85.1923076923077,33855.092102888855,3.0,2814174.6666666665,2300000.0,3249624.0,43.0,66446.52633653609,6.0,3045050.0,2673000.0,3608100.0,44.66666666666666,68522.72843972458,1.0,5850000.0,5850000.0,5850000.0,236.0,24788.13559322034
Las Bóvedas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3669500.0,3490000.0,3849000.0,127.0,28923.13178294574,,,,,,,,,,,,,,,,,,,,,,,,
Las Conchas,,,,,,,,,,,,,1.0,1600000.0,1600000.0,1600000.0,170.0,9411.764705882351,2.0,2790000.0,2590000.0,2990000.0,77.5,38783.46167950128,2.0,11057500.0,3950000.0,18165000.0,607.0,17041.58692185008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Cumbres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,75000.0,75000.0,75000.0,220.0,340.90909090909093,,,,,,,4.0,12496482.5,3790000.0,31000930.0,284.25,38179.77122273744,4.0,11675000.0,9600000.0,17000000.0,259.0,45097.92941828408,,,,,,,,,,,,,1.0,22000000.0,22000000.0,22000000.0,645.0,34108.52713178295
Las Flores,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7800000.0,7800000.0,7800000.0,198.0,39393.93939393939,2.0,2800000.0,2800000.0,2800000.0,71.0,39436.619718309856,,,,,,,,,,,,,,,,,,
Las Fuentes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,29800.0,29800.0,29800.0,236.0,126.27118644067797,,,,,,,19.0,23560526.315789472,8900000.0,32000000.0,590.7894736842105,42167.25913301608,,,,,,,,,,,,,,,,,,,2.0,25611200.0,23222400.0,28000000.0,1853.0,13850.7700770077
Las Huertas,,,,,,,,,,,,,2.0,3345000.0,3300000.0,3390000.0,202.0,24939.73214285714,,,,,,,1.0,3099000.0,3099000.0,3099000.0,211.0,14687.203791469194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Lomas Golf Hábitat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,28250.0,23500.0,33000.0,85.0,345.83333333333337,3.0,35833333.333333336,34000000.0,38500000.0,626.3333333333334,57209.05031481793,12.0,32515500.83333333,24950999.0,39800000.0,555.5833333333334,59307.55348891335,12.0,9587236.75,5209000.0,15200000.0,170.16666666666666,60036.12671115898,,,,,,,,,,,,,26.0,20410385.615384616,9680000.0,40205680.0,707.3076923076923,28628.553487603585
Las Palmas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,21500000.0,21500000.0,21500000.0,503.0,42743.53876739563,1.0,1980000.0,1980000.0,1980000.0,76.0,26052.63157894737,,,,,,,,,,,,,,,,,,,1.0,18682500.0,18682500.0,18682500.0,796.0,23470.47738693467
Las Palomas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4199000.0,4199000.0,4199000.0,120.0,34991.666666666664,,,,,,,,,,,,,,,,,,,3.0,5720000.0,3600000.0,7260000.0,785.0,10917.83380018674
Las Torres,,,,,,,,,,,,,1.0,2400000.0,2400000.0,2400000.0,121.0,19834.710743801654,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Las Águilas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.0,4932647.05882353,3400000.0,6850000.0,199.05882352941177,25835.651795610294,6.0,4728550.666666667,2659500.0,8360000.0,100.0,47547.26679976075,2.0,5845000.0,4190000.0,7500000.0,268.0,21977.726574500768,,,,,,,,,,,,
Laureles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3500000.0,3500000.0,3500000.0,90.0,38888.88888888889,1.0,3750000.0,3750000.0,3750000.0,79.0,47468.35443037975,,,,,,,,,,,,,,,,,,
Le Parc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2590000.0,2590000.0,2590000.0,98.0,26428.571428571428,,,,,,,,,,,,,,,,,,,,,,,,
Leones,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,4200000.0,4200000.0,4200000.0,360.0,11666.666666666666
Libertad,,,,,,,,,,,,,1.0,3400000.0,3400000.0,3400000.0,170.0,20000.0,1.0,1390000.0,1390000.0,1390000.0,68.0,20441.176470588234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lindavista,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,38000.0,38000.0,38000.0,350.0,108.57142857142856,,,,,,,1.0,9990000.0,9990000.0,9990000.0,213.0,46901.40845070423,,,,,,,,,,,,,,,,,,,,,,,,
Loma Blanca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,6900000.0,6900000.0,6900000.0,215.0,32093.02325581396,1.0,5200000.0,5200000.0,5200000.0,109.0,47706.42201834863,,,,,,,,,,,,,,,,,,
Loma Bonita,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,20000.0,14000.0,25000.0,74.0,267.69095697980686,,,,,,,7.0,7335714.285714285,4590000.0,9980000.0,235.28571428571428,31265.967581673223,30.0,4665562.0,2495000.0,9572210.0,88.76666666666667,54882.83359619786,,,,,,,,,,,,,,,,,,
Loma Bonita Ejidal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,4093750.0,2200000.0,6500000.0,248.0,16664.882374458746,14.0,3252481.6428571427,1950000.0,5440000.0,90.21428571428572,41419.98763864056,,,,,,,,,,,,,,,,,,
Loma Bonita Sur,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,5740000.0,5490000.0,5990000.0,197.5,29591.55844155844,,,,,,,,,,,,,,,,,,,,,,,,
Loma Chica,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1616666.6666666667,950000.0,2300000.0,132.33333333333334,12962.361712361711,,,,,,,,,,,,,,,,,,,,,,,,
Loma Imperial,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,3575000.0,3575000.0,3575000.0,127.0,28149.6062992126,1.0,4200000.0,4200000.0,4200000.0,177.0,23728.813559322032,,,,,,,,,,,,,,,,,,,1.0,1656000.0,1656000.0,1656000.0,138.0,12000.0
Loma Real,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,25000.0,25000.0,25000.0,109.0,229.3577981651376,,,,,,,8.0,27556250.0,19450000.0,37500000.0,631.5,48189.93087267405,,,,,,,,,,,,,,,,,,,,,,,,
Loma del Bosque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2690000.0,2690000.0,2690000.0,85.0,31647.058823529413,,,,,,,,,,,,,,,,,,,,,,,,
Lomas Altas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,26975.875,13500.0,33500.0,106.625,253.88331781853992,1.0,13950000.0,13950000.0,13950000.0,248.0,56250.0,10.0,16384000.0,6390000.0,44000000.0,314.8,49619.596929679705,17.0,8655352.94117647,2950000.0,14500000.0,159.47058823529412,53789.99164507146,,,,,,,,,,,,,2.0,12725000.0,8750000.0,16700000.0,512.0,24274.057288250144
Lomas Independencia,,,,,,,,,,,,,1.0,3990000.0,3990000.0,3990000.0,190.0,21000.0,,,,,,,,,,,,,,,,,,,2.0,3490000.0,3190000.0,3790000.0,273.5,12791.010658442894,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lomas Universidad,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,8000.0,8000.0,8000.0,30.0,266.6666666666667,,,,,,,4.0,4925000.0,2990000.0,5680000.0,158.25,33901.38453500523,,,,,,,,,,,,,,,,,,,,,,,,
Lomas de Atemajac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,40000.0,40000.0,40000.0,134.0,298.5074626865672,,,,,,,2.0,5100000.0,4050000.0,6150000.0,199.5,25604.929895974677,3.0,3825000.0,1675000.0,8000000.0,99.66666666666669,34308.86243386244,,,,,,,,,,,,,,,,,,
Lomas de Guadalupe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,7374285.714285715,6800000.0,8250000.0,227.0,33220.343648464026,5.0,4110080.0,3166000.0,5250000.0,76.8,54478.49788365294,,,,,,,,,,,,,1.0,6000000.0,6000000.0,6000000.0,209.0,28708.133971291867
Lomas de Guevara,4.0,29450.0,16800.0,45000.0,151.0,203.62626787937683,,,,,,,11.0,18380000.0,10400000.0,35000000.0,448.9090909090909,41210.55825927904,9.0,7205926.888888889,3335450.0,14700000.0,114.0,65136.87863215584,,,,,,,,,,,,,2.0,23000000.0,11000000.0,35000000.0,475.0,47000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lomas de Independencia,2.0,16400.0,15800.0,17000.0,70.5,232.57545271629775,,,,,,,3.0,9316666.666666666,8500000.0,10950000.0,309.0,30640.95063655653,13.0,2333461.5384615385,1780000.0,2650000.0,68.46153846153847,34538.91934427657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lomas de La Primavera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5246666.666666667,1950000.0,11500000.0,317.0,14674.532758266583,,,,,,,,,,,,,,,,,,,,,,,,
Lomas de Oblatos,,,,,,,,,,,,,1.0,2700000.0,2700000.0,2700000.0,221.0,12217.194570135747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lomas de Polanco,,,,,,,,,,,,,4.0,3487500.0,1750000.0,6800000.0,249.5,13253.512860786002,,,,,,,1.0,1550000.0,1550000.0,1550000.0,148.0,10472.972972972972,,,,,,,1.0,3600000.0,3600000.0,3600000.0,505.0,7128.712871287129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lomas de Providencia,2.0,22450.0,19900.0,25000.0,137.0,179.36532037655633,,,,,,,3.0,14099864.0,6550000.0,23249592.0,276.6666666666667,48634.89932659933,7.0,7737000.0,4500000.0,14000000.0,157.14285714285714,52189.5614540312,,,,,,,,,,,,,3.0,19333333.33333333,17500000.0,22000000.0,514.6666666666666,39175.22981019041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lomas de Rio Verde,,,,,,,,,,,,,1.0,1900000.0,1900000.0,1900000.0,183.0,10382.513661202183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lomas de San Eugenio,,,,,,,,,,,,,1.0,5500000.0,5500000.0,5500000.0,280.0,19642.85714285714,3.0,1560000.0,1150000.0,1935000.0,69.0,22427.171023482497,,,,,,,,,,,,,1.0,11320000.0,11320000.0,11320000.0,1132.0,10000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lomas de San Gonzalo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,5980000.0,5200000.0,6690000.0,209.25,28563.111029231142,4.0,2319250.0,2100000.0,2550000.0,111.75,22974.276567856425,,,,,,,,,,,,,,,,,,,2.0,1715947.0,1477000.0,1954894.0,142.0,12114.209349593497
Lomas de Tabachines,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1750000.0,1750000.0,1750000.0,100.0,17500.0,,,,,,,,,,,,,,,,,,,,,,,,
Lomas de Tesistán,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1700000.0,1500000.0,1900000.0,1042.0,1626.3837638376383
Lomas de Zapopan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,16500.0,16500.0,16500.0,60.0,275.0,5.0,5000000.0,2200000.0,10000000.0,169.8,28098.174813692058,14.0,3838500.0,704000.0,8000000.0,162.78571428571428,24138.46738447386,13.0,2376923.076923077,1350000.0,4900000.0,71.3076923076923,32665.89235688592,,,,,,,,,,,,,1.0,4495000.0,4495000.0,4495000.0,270.0,16648.14814814815
Lomas del Batan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15600.0,15600.0,15600.0,77.0,202.5974025974026,,,,,,,2.0,6475000.0,3700000.0,9250000.0,295.0,22318.31395348837,1.0,2460000.0,2460000.0,2460000.0,49.0,50204.08163265306,,,,,,,,,,,,,1.0,1452000.0,1452000.0,1452000.0,132.0,11000.0
Lomas del Bosque,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,15990000.0,15990000.0,15990000.0,582.0,27474.22680412371
Lomas del Centinela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,5984947.666666667,1650000.0,14354843.0,286.0,21989.605008818344,,,,,,,,,,,,,,,,,,,,,,,,
Lomas del Colli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,23000.0,23000.0,23000.0,100.0,230.0,4.0,11272500.0,7590000.0,12500000.0,267.25,41808.501810992726,1.0,8300000.0,8300000.0,8300000.0,200.0,41500.0,,,,,,,,,,,,,,,,,,,,,,,,
Lomas del Country,21.0,22270.85714285714,8200.0,55000.0,73.9047619047619,331.4979136681295,,,,,,,5.0,14668000.0,10500000.0,18590000.0,455.0,32641.61686555837,18.0,4827178.333333333,1850000.0,12950000.0,86.0,59106.75275617713,,,,,,,,,,,,,1.0,21500000.0,21500000.0,21500000.0,802.0,26807.98004987531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lomas del Fortín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,7000000.0,7000000.0,7000000.0,290.0,24137.93103448276,,,,,,,,,,,,,,,,,,,,,,,,
Lomas del Gallo,,,,,,,,,,,,,1.0,2865000.0,2865000.0,2865000.0,227.0,12621.14537444934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lomas del Paradero,,,,,,,,,,,,,1.0,3300000.0,3300000.0,3300000.0,80.0,41250.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lomas del Paraíso I,,,,,,,,,,,,,1.0,2500000.0,2500000.0,2500000.0,204.0,12254.901960784313,1.0,1500000.0,1500000.0,1500000.0,60.0,25000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lomas del Paraíso III,,,,,,,,,,,,,3.0,3300000.0,3300000.0,3300000.0,87.0,37931.03448275862,2.0,2245000.0,1900000.0,2590000.0,65.0,35375.409423028475,,,,,,,,,,,,,1.0,1250000.0,1250000.0,1250000.0,140.0,8928.57142857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lomas del Refugio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,3490000.0,2980000.0,4000000.0,197.0,19793.735676088618,,,,,,,,,,,,,,,,,,,,,,,,
