id,PaginaWeb,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,recamaras,estacionamientos,precio,mantenimiento,longitud,latitud,tiempo_publicacion,Banos_totales,antiguedad_icon,PxM2
Zap-Jard_Dep-001M-079_02-01-01_iadMe-10336-20725,Inm24,Zap,Jardines Seattle,Ven,Dep,79,2.0,1.0,1999999,,-103.369531,20.725051,217.0,1.0,24.0,25316.44304
Zap-Jard_Dep-005M-100_02-02-01_Remax-10342-20662,Inm24,Zap,Jardines Tepeyac,Ven,Dep,100,2.0,1.0,5050000,,-103.422037,20.662142,293.0,2.5,7.0,50500.0
Zap-Jard_Dep-004M-082_02-02-01_YABEA-10342-20661,Inm24,Zap,Jardines Tepeyac,Ven,Dep,82,2.0,1.0,4500000,,-103.421786,20.661213,,2.0,0.0,54878.04878
Zap-Jard_Dep-004M-120_03-02-03_IMARB-10342-20662,Inm24,Zap,Jardines Tepeyac,Ven,Dep,120,3.0,3.0,4650000,,-103.42178,20.662316,92.0,2.5,28.0,38750.0
Zap-Jard_Dep-002M-058_02-01-01_FIELG-10342-20661,Inm24,Zap,Jardines Tepeyac,Ven,Dep,58,2.0,1.0,2100000,,-103.421786,20.661213,45.0,1.0,29.0,36206.89655
Zap-Jard_Dep-006M-145_03-02-02_ÚNICA-10342-20683,Inm24,Zap,Jardines Vallarta,Ven,Dep,145,3.0,2.0,6990000,,-103.427867,20.683644,,2.0,4.0,48206.89655
Zap-Jard_Dep-005M-101_02-02-01_Piso9-10342-20681,Inm24,Zap,Jardines Vallarta,Ven,Dep,101,2.0,1.0,5050000,3900.0,-103.421085,20.681829,17.0,2.5,3.0,50000.0
Zap-Jard_Dep-003M-075_01-01-01_ÚNICA-10342-20681,Inm24,Zap,Jardines Vallarta,Ven,Dep,75,1.0,1.0,3700000,,-103.420393,20.68198,,1.5,0.0,49333.33333
Zap-Jard_Dep-002M-093_02-02-01_TopGr-10335-20737,Inm24,Zap,Jardines del Porvenir,Ven,Dep,93,2.0,1.0,2700000,,-103.353559,20.737847,311.0,2.0,1.0,29032.25806
Zap-Jard_Dep-005M-106_02-02-02_REMAX-10339-20733,Inm24,Zap,Jardines del Vigía,Ven,Dep,106,2.0,2.0,5133000,,-103.390093,20.73375,,2.0,0.0,48424.5283
Zap-Jard_Dep-004M-085_02-02-02_REMAX-10339-20733,Inm24,Zap,Jardines del Vigía,Ven,Dep,85,2.0,2.0,4005000,,-103.391945,20.733756,,2.0,0.0,47117.64706
Zap-Jard_Dep-004M-086_01-01-01_REMAX-10339-20733,Inm24,Zap,Jardines del Vigía,Ven,Dep,86,1.0,1.0,4024000,,-103.391945,20.733756,,1.0,0.0,46790.69767
Zap-Jard_Dep-003M-060_02-02-01_REMAX-10339-20733,Inm24,Zap,Jardines del Vigía,Ven,Dep,60,2.0,1.0,3289000,,-103.391945,20.733756,,2.0,0.0,54816.66667
Zap-LaGl_Dep-003M-104_03-02-02_Piso9-10345-20656,Inm24,Zap,La Gloria del Colli,Ven,Dep,104,3.0,2.0,3198000,1550.0,-103.450951,20.656967,15.0,2.0,15.0,30750.0
Zap-LaGl_Dep-003M-104_03-02-02_Zarah-10345-20656,Inm24,Zap,La Gloria del Colli,Ven,Dep,104,3.0,2.0,3160000,1550.0,-103.451002,20.656895,42.0,2.0,15.0,30384.61538
Zap-LaLo_Dep-002M-074_01-01-01_SIERR-10335-20730,Inm24,Zap,La Loma,Ven,Dep,74,1.0,1.0,2480000,2008.0,-103.352226,20.730676,26.0,1.0,2.0,33513.51351
Zap-LaLo_Dep-002M-081_02-02-01_Emman-10335-20730,Inm24,Zap,La Loma,Ven,Dep,81,2.0,1.0,2980000,,-103.352226,20.730676,61.0,2.0,3.0,36790.12346
Zap-LaLo_Dep-004M-100_03-02-02_Gaant-10335-20728,Inm24,Zap,La Loma,Ven,Dep,100,3.0,2.0,4958910,,-103.353006,20.728802,359.0,2.0,0.0,49589.1
Zap-LaLo_Dep-004M-095_03-02-02_INMOP-10335-20728,Inm24,Zap,La Loma,Ven,Dep,95,3.0,2.0,4250000,,-103.353006,20.728802,13.0,2.0,0.0,44736.84211
Zap-LaPa_Dep-007M-130_03-03-02_Miria-10341-20685,Inm24,Zap,La Patria Universidad,Ven,Dep,130,3.0,2.0,7250000,3300.0,-103.4171,20.685913,33.0,3.0,4.0,55769.23077
Zap-LaPa_Dep-009M-125_03-02-02_HOMEL-10341-20686,Inm24,Zap,La Patria Universidad,Ven,Dep,125,3.0,2.0,9900000,,-103.415487,20.686211,,2.5,2.0,79200.0
Zap-LaTo_Dep-008M-157_03-02-03_Metro-10343-20727,Inm24,Zap,La Toscana,Ven,Dep,157,3.0,3.0,8490000,6000.0,-103.434688,20.727074,79.0,2.5,8.0,54076.43312
Zap-Lago_Dep-010M-150_03-02-02_Silvi-10336-20713,Inm24,Zap,Lagos del Country,Ven,Dep,150,3.0,2.0,10650000,,-103.368541,20.71351,110.0,2.5,,71000.0
Zap-Lago_Dep-003M-090_02-02-01_Consu-10337-20717,Inm24,Zap,Lagos del Country,Ven,Dep,90,2.0,1.0,3350000,950.0,-103.374609,20.71714,21.0,2.0,30.0,37222.22222
Zap-Lago_Dep-002M-085_03-01-01_Jorge-10337-20714,Inm24,Zap,Lagos del Country,Ven,Dep,85,3.0,1.0,2600000,350.0,-103.37085,20.714169,29.0,1.0,25.0,30588.23529
Zap-LasF_Dep-002M-071_01-01-00_PROPA-10341-20670,Inm24,Zap,Las Flores,Ven,Dep,71,1.0,,2800000,350.0,-103.41067,20.670712,78.0,1.0,20.0,39436.61972
Zap-LasF_Dep-002M-071_02-01-01_TREGO-10341-20670,Inm24,Zap,Las Flores,Ven,Dep,71,2.0,1.0,2800000,,-103.410606,20.670922,,1.0,50.0,39436.61972
Zap-Laur_Dep-003M-079_02-01-02_LARIN-10338-20734,Inm24,Zap,Laureles,Ven,Dep,79,2.0,2.0,3750000,,-103.388867,20.734389,,1.5,0.0,47468.35443
Zap-Loma_Dep-005M-109_02-02-02_FRAVA-10338-20713,Inm24,Zap,Loma Blanca,Ven,Dep,109,2.0,2.0,5200000,1300.0,-103.389076,20.713926,264.0,2.0,42.0,47706.42202
Zap-Loma_Dep-001M-063_02-01-01_Remax-10336-20713,Inm24,Zap,Lomas de Atemajac,Ven,Dep,63,2.0,1.0,1800000,,-103.366332,20.713663,64.0,1.0,35.0,28571.42857
Zap-Loma_Dep-001M-056_02-01-01_GDLPr-10336-20713,Inm24,Zap,Lomas de Atemajac,Ven,Dep,56,2.0,1.0,1675000,,-103.366332,20.713663,31.0,1.0,0.0,29910.71429
Zap-Loma_Dep-008M-180_03-03-02_SILDU-10336-20713,Inm24,Zap,Lomas de Atemajac,Ven,Dep,180,3.0,2.0,8000000,7.0,-103.360514,20.713583,,3.5,0.0,44444.44444
Zap-Loma_Dep-002M-049_01-01-01_JPKEX-10334-20724,Inm24,Zap,Lomas del Batan,Ven,Dep,49,1.0,1.0,2460000,,-103.348912,20.724985,15.0,1.0,0.0,50204.08163
Zap-Loma_Dep-004M-078_01-01-01_Hanto-10340-20689,Inm24,Zap,Lomas del Valle,Ven,Dep,78,1.0,1.0,4990000,,-103.4035,20.689041,78.0,1.0,0.0,63974.35897
Zap-Loma_Dep-004M-097_03-02-01_CasaL-10340-20691,Inm24,Zap,Lomas del Valle,Ven,Dep,97,3.0,1.0,4000000,,-103.408573,20.691072,,2.0,25.0,41237.1134
