id,Ciudad,Colonia,operacion,tipo_propiedad,area_m2,precio,longitud,latitud,PxM2
Zap-Jard_Cas-041K-256_03-04-02_ÚNICA-10343-20736,Zap,Jardín Real,Ren,Cas,256,41000,-103.438295,20.736285,160.15625
Gdl-Prov_Cas-040K-381_04-02-03_Grupo-10337-20703,Gdl,Providencia,Ren,Cas,381,40000,-103.37985,20.703423,104.9868766
Gdl-LaEs_Cas-025K-194_04-04-02_Centu-10330-20706,Gdl,La Esperanza (La Federacha),Ren,Cas,194,25000,-103.309384,20.706572,128.8659794
Zap-Vall_CasC-021K-180_03-02-02_Consu-10343-20778,Zap,Valle Imperial,Ren,CasC,180,21000,-103.436025,20.778427,116.6666667
Zap-Loma_CasC-030K-218_03-02-02_Vangu-10340-20638,Zap,Loma Bonita,Ren,CasC,218,30800,-103.409758,20.638161,141.2844037
Zap-Puer_Cas-035M-485_04-04-04_RMTRE-10341-20715,Zap,Puerta de Hierro,Ven,Cas,485,35000000,-103.41939,20.71553,72164.94845
Zap-Ciud_Cas-043K-290_04-03-02_ROSMA-10344-20689,Zap,Ciudad Granja,Ren,Cas,290,43000,-103.448688,20.689804,148.2758621
Zap-Bosq_CasC-066K-552_04-04-05_JABIE-10335-20781,Zap,Bosques de San Isidro (Las Cañadas),Ren,CasC,552,66000,-103.358677,20.781701,119.5652174
Zap-Vist_CasC-027K-260_03-03-02_olivi-10348-20610,Zap,Vistas del Valle 1,Ren,CasC,260,27000,-103.485117,20.610591,103.8461538
Zap-Bosq_CasC-115K-499_05-06-05_MSGin-10343-20695,Zap,Bosque de Los Virreyes,Ren,CasC,499,115000,-103.433876,20.695932,230.4609218
Zap-Nuev_Cas-015K-100_03-04-02_LAHUS-10342-20748,Zap,Nuevo México,Ren,Cas,100,15000,-103.425255,20.748415,150.0
Zap-Jard_Cas-015K-120_03-03-02_Anafa-10342-20748,Zap,Jardines del Valle,Ren,Cas,120,15000,-103.429503,20.748312,125.0
Zap-Sola_Cas-010M-254_04-05-02_CoruR-10346-20726,Zap,Solares,Ven,Cas,254,10599000,-103.463408,20.726667,41728.34646
Zap-Info_Cas-012K-096_02-01-02_Centu-10344-20623,Zap,Infonavit El Garabato,Ren,Cas,96,12500,-103.441823,20.623602,130.2083333
Zap-Fore_Cas-019K-146_03-02-02_CasaA-10347-20629,Zap,Foret,Ren,Cas,146,19500,-103.478612,20.629714,133.5616438
Zap-Jard_Cas-050K-480_06-05-06_DISAI-10341-20650,Zap,Jardines del Sol,Ren,Cas,480,50000,-103.412479,20.65031,104.1666667
Zap-Ciud_Cas-035K-300_04-02-03_CityR-10340-20651,Zap,Ciudad del Sol,Ren,Cas,300,35900,-103.408497,20.651327,119.6666667
Zap-Chap_Cas-065K-281_04-03-02_Openh-10340-20662,Zap,Chapalita Sur,Ren,Cas,281,65000,-103.400722,20.662008,231.316726
Zap-Vive_Cas-017K-165_03-02-02_CasaA-10343-20747,Zap,Viveros del Valle,Ren,Cas,165,17300,-103.433764,20.74702,104.8484848
Zap-Alta_CasC-030K-208_03-02-03_ENLAC-10338-20713,Zap,Altamira,Ren,CasC,208,30000,-103.388628,20.713686,144.2307692
Zap-Coto_Cas-015K-147_03-03-02_CasaA-10340-20767,Zap,Coto Las Ventanas,Ren,Cas,147,15000,-103.406372,20.767489,102.0408163
Gdl-Monr_Cas-048K-413_03-02-04_PRYAg-10339-20682,Gdl,Monraz,Ren,Cas,413,48500,-103.397267,20.682476,117.433414
Zap-Agua_Cas-017K-089_03-03-02_INMOB-10343-20599,Zap,Agua Blanca Sur,Ren,Cas,89,17500,-103.43456,20.599728,196.6292135
Zap-Arau_Cas-057K-300_03-04-03_Grupo-10346-20736,Zap,Arauca II,Ren,Cas,300,57500,-103.467867,20.736416,191.6666667
Zap-Armo_CasC-020K-100_03-02-02_Grupo-10344-20746,Zap,Armonía,Ren,CasC,100,20000,-103.444313,20.746045,200.0
Zap-Alta_Cas-023K-211_03-03-03_CasaA-10339-20744,Zap,Altagracia,Ren,Cas,211,23500,-103.392558,20.744807,111.3744076
Zap-Real_Cas-070K-484_04-04-02_ROSMA-10341-20715,Zap,Real del Bosque,Ren,Cas,484,70000,-103.411893,20.715878,144.6280992
Zap-Cent_Cas-029K-180_04-02-01_MCTBi-10338-20726,Zap,Centro,Ren,Cas,180,29500,-103.389513,20.726761,163.8888889
Zap-Port_Cas-033K-274_03-03-02_Cauda-10345-20729,Zap,Porta Real,Ren,Cas,274,33000,-103.452209,20.729335,120.4379562
Zap-Vill_Cas-050K-330_03-03-03_INVER-10341-20698,Zap,Villa Universitaria,Ren,Cas,330,50000,-103.412292,20.69835,151.5151515
Zap-ElBa_CasC-045K-320_03-04-03_CityR-10346-20700,Zap,El Bajo Hábitat 2,Ren,CasC,320,45000,-103.466321,20.700883,140.625
Zap-Elit_Cas-024K-163_03-03-02_CoruR-10345-20720,Zap,Elite,Ren,Cas,163,24000,-103.459976,20.720349,147.2392638
Gdl-Prov_Cas-050K-320_03-03-02_INMOB-10338-20701,Gdl,Providencia 3a Sección,Ren,Cas,320,50000,-103.382992,20.701621,156.25
Zap-Puer_Cas-038K-270_03-03-02_ROSMA-10343-20723,Zap,Puerta Real,Ren,Cas,270,38000,-103.433178,20.723198,140.7407407
Zap-Real_Cas-003M-130_03-03-02_CoruR-10339-20754,Zap,Real del Bosque,Ven,Cas,130,3950000,-103.395435,20.754221,30384.61538
Zap-Mona_CasC-020K-110_03-03-02_ADRIA-10342-20741,Zap,Monarca,Ren,CasC,110,20600,-103.424916,20.741141,187.2727273
Zap-Cami_CasC-018M-475_04-04-05_Servi-10341-20673,Zap,Camino Real,Ven,CasC,475,18000000,-103.41068,20.673445,37894.73684
Zap-DelV_Cas-024K-183_03-02-02_Herna-10342-20740,Zap,Del Valle,Ren,Cas,183,24000,-103.42925,20.740589,131.147541
Zap-Vall_CasC-023K-130_03-03-02_ADRIA-10343-20779,Zap,Valle Imperial,Ren,CasC,130,23000,-103.433237,20.779404,176.9230769
Zap-Sant_Cas-010K-096_03-02-02_LIAIN-10345-20626,Zap,Santa Ana Tepetitlán,Ren,Cas,96,10000,-103.455862,20.626163,104.1666667
Zap-Puer_CasC-098K-400_05-05-04_TOPCA-10341-20715,Zap,Puerta de Hierro,Ren,CasC,400,98000,-103.41939,20.71553,245.0
Gdl-Coun_Cas-070K-307_04-03-03_CityR-10336-20700,Gdl,Country Club,Ren,Cas,307,70000,-103.368365,20.700589,228.0130293
Zap-Parq_CasC-020K-095_03-02-02_MAGNA-10343-20744,Zap,Parque Real,Ren,CasC,95,20000,-103.43723,20.744529,210.5263158
Zap-Sola_Cas-024K-204_03-03-02_CasaA-10346-20725,Zap,Solares,Ren,Cas,204,24900,-103.462207,20.725089,122.0588235
Zap-Mont_Cas-017K-126_03-02-02_Pulpp-10340-20764,Zap,Montes,Ren,Cas,126,17500,-103.405515,20.764881,138.8888889
Zap-Vall_CasC-017M-370_03-03-04_Begoñ-10343-20725,Zap,Valle Real,Ven,CasC,370,17000000,-103.436773,20.725802,45945.94595
Zap-Míti_Cas-048K-345_03-03-02_ÚNICA-10346-20734,Zap,Mítica Residencial,Ren,Cas,345,48500,-103.468651,20.734917,140.5797101
Gdl-Jard_Cas-051K-365_04-03-05_Miria-10339-20655,Gdl,Jardines Plaza del Sol,Ren,Cas,365,51000,-103.395007,20.655885,139.7260274
Gdl-Vill_Cas-055K-430_04-00-02_ESPAC-10336-20683,Gdl,Villaseñor (Santa Teresita),Ren,Cas,430,55000,-103.367186,20.683122,127.9069767
Zap-Vall_CasC-003M-119_04-05-02_CoruR-10344-20773,Zap,Valle Imperial,Ven,CasC,119,3800000,-103.441472,20.773512,31932.77311
Gdl-Coun_Cas-070K-600_05-04-03_VRGRU-10336-20700,Gdl,Country Club,Ren,Cas,600,70000,-103.368443,20.700392,116.6666667
Zap-Armo_CasC-018K-120_03-02-02_Grupo-10344-20746,Zap,Armonía,Ren,CasC,120,18000,-103.444313,20.746045,150.0
Zap-Soar_CasC-029K-200_03-04-02_PRYAg-10347-20733,Zap,Soare II Coto2,Ren,CasC,200,29500,-103.472521,20.733388,147.5
Zap-Puer_CasC-038K-280_03-03-02_GFCGr-10345-20696,Zap,Puerta del Tule,Ren,CasC,280,38000,-103.451586,20.696074,135.7142857
Zap-Puer_CasC-120K-460_04-04-04_Marer-10343-20706,Zap,Puerta Las Lomas,Ren,CasC,460,120000,-103.435934,20.706533,260.8695652
Zap-ElRe_Cas-024K-195_03-03-02_Grupo-10344-20738,Zap,El Real,Ren,Cas,195,24000,-103.448064,20.738627,123.0769231
Zap-Vill_CasC-026K-170_03-03-02_WININ-10344-20691,Zap,Villas de Asís,Ren,CasC,170,26500,-103.441964,20.69192,155.8823529
Zap-ElRe_Cas-026K-160_04-03-02_Grupo-10344-20738,Zap,El Real,Ren,Cas,160,26000,-103.447733,20.738542,162.5
Zap-LaCa_Cas-032K-312_05-03-02_JGCBI-10342-20637,Zap,La Calma,Ren,Cas,312,32500,-103.420459,20.637197,104.1666667
Zap-Ciud_Cas-043K-195_03-02-02_ROSMA-10344-20689,Zap,Ciudad Granja,Ren,Cas,195,43000,-103.44865,20.689979,220.5128205
Gdl-Alca_Cas-019K-182_03-01-01_Centu-10334-20692,Gdl,Alcalde Barranquitas,Ren,Cas,182,19500,-103.342769,20.692432,107.1428571
Zap-Parq_Cas-010K-080_03-02-02_Delia-10346-20791,Zap,Parques de Tesistán,Ren,Cas,80,10500,-103.469258,20.791345,131.25
Zap-Jard_Cas-033K-286_04-04-04_Openh-10342-20681,Zap,Jardines Vallarta,Ren,Cas,286,33000,-103.423475,20.681967,115.3846154
Zap-LasA_Cas-060K-458_06-07-02_PRYAg-10342-20632,Zap,Las Arboledas,Ren,Cas,458,60000,-103.426011,20.632861,131.0043668
Zap-Cant_Cas-016K-100_03-02-02_Sierr-10338-20762,Zap,Canteras del Centinela,Ren,Cas,100,16000,-103.384495,20.762302,160.0
Zap-Jard_Cas-030K-152_04-04-02_REMAX-10343-20738,Zap,Jardín Real,Ren,Cas,152,30000,-103.431,20.7382,197.3684211
Zap-Vall_CasC-005M-191_03-03-02_DESAR-10342-20785,Zap,Valle Imperial,Ven,CasC,191,5500000,-103.429361,20.785636,28795.81152
Gdl-Vill_Cas-015K-110_03-02-00_Letic-10336-20693,Gdl,Villaseñor (Santa Teresita),Ren,Cas,110,15000,-103.36923,20.69359,136.3636364
Gdl-Vall_Cas-095K-440_00-00-00_ÚNICA-10338-20674,Gdl,Vallarta Norte,Ren,Cas,440,95000,-103.387413,20.674394,215.9090909
Zap-Base_Cas-065K-534_06-04-04_HOUMR-10346-20733,Zap,Base Aérea Militar No 5,Ren,Cas,534,65000,-103.462368,20.733061,121.7228464
Zap-Vall_Cas-067K-400_03-03-04_ÚNICA-10344-20723,Zap,Valle Real,Ren,Cas,400,67000,-103.446842,20.72358,167.5
Zap-Made_CasC-004M-144_02-03-02_DACHV-10342-20773,Zap,Madeiras,Ven,CasC,144,4099000,-103.426998,20.773765,28465.27778
Gdl-SanE_Cas-010K-100_03-02-02_AAInm-10333-20710,Gdl,San Elías,Ren,Cas,100,10500,-103.33327,20.710429,105.0
Zap-Sola_CasC-032K-230_03-03-02_GRECI-10345-20723,Zap,Solares,Ren,CasC,230,32000,-103.459443,20.723561,139.1304348
Zap-Port_CasC-019K-128_03-02-02_Acert-10345-20728,Zap,Porta Real,Ren,CasC,128,19000,-103.453194,20.72836,148.4375
Gdl-Vill_Cas-024K-171_02-02-02_CENTU-10336-20690,Gdl,Villaseñor (Santa Teresita),Ren,Cas,171,24500,-103.36895,20.690926,143.2748538
Zap-Vall_Cas-026K-160_03-02-02_REMAX-10344-20772,Zap,Valle Imperial,Ren,Cas,160,26000,-103.442021,20.772909,162.5
Zap-DelV_CasC-016K-130_03-03-02_SUZAM-10342-20741,Zap,Del Valle,Ren,CasC,130,16600,-103.428761,20.741061,127.6923077
Zap-Resi_Cas-035K-220_03-03-02_CityR-10340-20674,Zap,Residencial Chapalita,Ren,Cas,220,35000,-103.401841,20.674238,159.0909091
Zap-LaCi_Cas-027K-220_03-03-02_VELMA-10341-20754,Zap,La Cima,Ren,Cas,220,27000,-103.413747,20.754071,122.7272727
Zap-Parq_Cas-009K-082_02-01-02_GuiaE-10346-20798,Zap,Parques de Tesistán III,Ren,Cas,82,9364,-103.465418,20.798123,114.195122
Zap-Parq_Cas-015K-090_02-02-01_INMOB-10344-20648,Zap,Parques Tepeyac,Ren,Cas,90,15500,-103.440533,20.648995,172.2222222
Zap-Vall_Cas-009K-080_02-02-02_JUANF-10346-20628,Zap,Valle de San Nicolas,Ren,Cas,80,9000,-103.462219,20.628682,112.5
Gdl-Coun_Cas-100K-450_04-04-04_CityR-10337-20702,Gdl,Country Club,Ren,Cas,450,100000,-103.370347,20.702467,222.2222222
Gdl-Resi_CasC-023K-133_03-03-02_Pulpp-10339-20672,Gdl,Residencial Chapalita,Ren,CasC,133,23500,-103.399889,20.672534,176.6917293
Zap-Puer_Cas-099K-366_04-05-02_ÚNICA-10342-20703,Zap,Puerta del Bosque,Ren,Cas,366,99000,-103.420339,20.703127,270.4918033
Gdl-Colo_Cas-075K-400_06-06-06_CityR-10338-20703,Gdl,Colomos Providencia,Ren,Cas,400,75000,-103.384766,20.703165,187.5
Zap-LaCi_CasC-030K-142_04-03-02_TREGO-10341-20748,Zap,La Cima,Ren,CasC,142,30000,-103.414029,20.748452,211.2676056
Gdl-Prad_Cas-055K-429_04-04-04_Capri-10338-20687,Gdl,Prados Providencia,Ren,Cas,429,55000,-103.389252,20.687897,128.2051282
Zap-Jard_Cas-040K-200_03-02-02_EINMO-10342-20688,Zap,Jardines Universidad,Ren,Cas,200,40000,-103.422149,20.688251,200.0
Zap-ElCo_Cas-019K-117_01-02-02_DiezB-10343-20643,Zap,El Colli Urbano,Ren,Cas,117,19000,-103.431659,20.643199,162.3931624
Zap-Loma_CasC-016K-098_02-02-01_Milko-10335-20723,Zap,Lomas del Batan,Ren,CasC,98,16000,-103.351069,20.723978,163.2653061
Zap-Send_CasC-020K-159_03-02-02_ASESO-10342-20779,Zap,Sendas,Ren,CasC,159,20000,-103.422719,20.779108,125.7861635
Zap-Sola_Cas-027K-178_03-02-02_Flore-10346-20724,Zap,Solares Althea,Ren,Cas,178,27000,-103.46665,20.724245,151.6853933
Zap-Bosq_CasC-029K-238_03-03-03_1erNi-10336-20788,Zap,Bosques de San Isidro (Las Cañadas),Ren,CasC,238,29000,-103.360431,20.788,121.8487395
Zap-Jard_Cas-039K-300_04-03-04_DACHV-10340-20671,Zap,Jardines de San Ignacio,Ren,Cas,300,39500,-103.404292,20.671991,131.6666667
Zap-Ciud_Cas-085K-600_07-06-04_ÚNICA-10340-20656,Zap,Ciudad del Sol,Ren,Cas,600,85000,-103.408294,20.656219,141.6666667
Zap-Puer_Cas-078K-400_03-04-03_REALA-10341-20711,Zap,Puerta de Hierro,Ren,Cas,400,78000,-103.416888,20.711537,195.0
Zap-Moct_Cas-013K-060_02-01-01_TuMej-10343-20648,Zap,Moctezuma Pte.,Ren,Cas,60,13900,-103.435891,20.648461,231.6666667
Zap-Coto_CasC-019K-170_03-03-02_Capri-10342-20782,Zap,Coto Abie,Ren,CasC,170,19000,-103.423464,20.782755,111.7647059
Gdl-Mexi_Cas-010K-097_01-01-00_GRECI-10335-20668,Gdl,Mexicaltzingo,Ren,Cas,97,10000,-103.353877,20.668667,103.0927835
Gdl-Loma_CasC-040K-325_04-02-02_Conta-10338-20688,Gdl,Lomas de Guevara,Ren,CasC,325,40000,-103.381417,20.688167,123.0769231
Gdl-Ladr_Cas-030K-284_05-03-02_CasaA-10337-20688,Gdl,Ladrón de Guevara,Ren,Cas,284,30000,-103.375986,20.688126,105.6338028
Zap-Soar_Cas-030K-200_03-04-02_Grupo-10346-20731,Zap,Soare Acantia I,Ren,Cas,200,30000,-103.468745,20.731301,150.0
Zap-Jard_CasC-045K-280_04-03-03_PRYAg-10343-20734,Zap,Jardín Real,Ren,CasC,280,45000,-103.43698,20.734067,160.7142857
Zap-DeLo_CasC-045K-301_03-03-02_MSGin-10343-20685,Zap,De Los Novelistas,Ren,CasC,301,45000,-103.430133,20.685766,149.5016611
Zap-Quin_Cas-015K-140_03-02-02_Venta-10338-20758,Zap,Quintas del Bosque,Ren,Cas,140,15500,-103.380635,20.758954,110.7142857
Zap-Jard_Cas-012K-079_02-02-01_Centu-10344-20624,Zap,Jardines del Ixtepete,Ren,Cas,79,12500,-103.442013,20.624665,158.2278481
Zap-ElRe_Cas-026K-190_04-03-02_Grupo-10344-20738,Zap,El Real,Ren,Cas,190,26000,-103.448463,20.738502,136.8421053
Zap-Vall_Cas-090K-456_04-04-04_Pulpp-10344-20729,Zap,Valle Real,Ren,Cas,456,90000,-103.446382,20.729418,197.3684211
Zap-Vall_CasC-023K-140_03-02-02_Grupo-10345-20728,Zap,Valle Real,Ren,CasC,140,23000,-103.451941,20.728897,164.2857143
Zap-LosM_Cas-045K-300_05-04-02_ADRIA-10337-20722,Zap,Los Maestros,Ren,Cas,300,45000,-103.37643,20.722099,150.0
Zap-Send_Cas-022K-212_04-03-02_Angel-10342-20779,Zap,Sendas,Ren,Cas,212,22900,-103.422719,20.779108,108.0188679
Zap-LosP_CasC-050K-380_04-05-03_YABEA-10344-20607,Zap,Los Pinos,Ren,CasC,380,50000,-103.441062,20.607246,131.5789474
Zap-Vist_Cas-016K-126_03-03-02_CasaA-10339-20772,Zap,Vista Sur,Ren,Cas,126,16000,-103.397903,20.772895,126.984127
Zap-ElCa_Cas-010K-084_03-02-01_Flore-10354-20741,Zap,El Campestre,Ren,Cas,84,10500,-103.543141,20.741544,125.0
Zap-Armo_Cas-018K-110_03-02-02_Grupo-10344-20745,Zap,Armonía,Ren,Cas,110,18000,-103.443748,20.745556,163.6363636
Zap-Vist_Cas-015K-119_03-03-02_CasaA-10339-20773,Zap,Vista Norte,Ren,Cas,119,15400,-103.399018,20.773331,129.4117647
Zap-Sant_Cas-028K-141_04-03-02_CASAM-10346-20719,Zap,Santillana,Ren,Cas,141,28000,-103.464964,20.719659,198.5815603
Zap-Vall_Cas-024K-135_03-04-02_CoruR-10344-20781,Zap,Valle Imperial,Ren,Cas,135,24000,-103.440679,20.781137,177.7777778
Gdl-Prad_Cas-075K-589_05-05-04_Grupo-10338-20687,Gdl,Prados Providencia,Ren,Cas,589,75000,-103.38833,20.687612,127.3344652
Zap-Vall_Cas-020K-179_04-03-03_ADRIA-10343-20775,Zap,Valle Imperial,Ren,Cas,179,20000,-103.439662,20.775415,111.7318436
Zap-Pina_Cas-017K-172_03-02-02_ÉIREB-10341-20622,Zap,Pinar de La Calma,Ren,Cas,172,17850,-103.417008,20.622267,103.7790698
Zap-Pina_Cas-075K-731_05-04-03_CityR-10352-20723,Zap,Pinar de La Venta,Ren,Cas,731,75000,-103.528435,20.723684,102.5991792
Gdl-Prad_Cas-050K-420_05-03-04_EINMO-10338-20687,Gdl,Prados Providencia,Ren,Cas,420,50000,-103.387812,20.687198,119.047619
Zap-Lago_Cas-012K-095_04-03-01_VALFE-10337-20715,Zap,Lagos del Country,Ren,Cas,95,12500,-103.373561,20.715827,131.5789474
Gdl-SanR_Cas-008M-360_03-03-02_ARANI-10329-20654,Gdl,San Rafael,Ven,Cas,360,8300000,-103.296789,20.654117,23055.55556
Zap-Sant_Cas-019K-098_03-02-02_Mp3In-10342-20651,Zap,Santa Catalina,Ren,Cas,98,19500,-103.42357,20.651025,198.9795918
Gdl-Pano_Cas-018K-133_03-03-04_Biene-10330-20733,Gdl,Panorámica de Huentitán,Ren,Cas,133,18000,-103.309585,20.733712,135.3383459
Zap-SanI_Cas-015K-137_03-02-02_SIERR-10335-20791,Zap,San Isidro,Ren,Cas,137,15800,-103.353016,20.791363,115.3284672
Gdl-Inde_Cas-038K-245_06-04-02_Víncu-10333-20689,Gdl,Independencia Oriente,Ren,Cas,245,38000,-103.330591,20.689411,155.1020408
Zap-ElCo_Cas-019K-135_03-03-02_Espac-10343-20643,Zap,El Colli Urbano,Ren,Cas,135,19500,-103.434276,20.643087,144.4444444
Zap-Soar_CasC-029K-214_03-03-02_SANTI-10347-20733,Zap,Soare II Coto2,Ren,CasC,214,29000,-103.471752,20.73313,135.5140187
Zap-Coto_Cas-012K-089_02-02-02_CasaA-10348-20620,Zap,Coto Amalfi,Ren,Cas,89,12000,-103.482707,20.620242,134.8314607
Zap-Mira_Cas-003M-080_02-02-02_CoruR-10339-20764,Zap,Mirador de San Isidro,Ven,Cas,80,3995000,-103.395472,20.764007,49937.5
Zap-Chap_Cas-060K-440_07-02-04_Espac-10340-20658,Zap,Chapalita Sur,Ren,Cas,440,60000,-103.403695,20.658836,136.3636364
Zap-Ciud_Cas-042K-300_03-02-02_ROSMA-10344-20689,Zap,Ciudad Granja,Ren,Cas,300,42000,-103.448688,20.689804,140.0
Zap-Loma_Cas-015K-117_03-02-00_SADES-10343-20684,Zap,Lomas Universidad,Ren,Cas,117,15900,-103.431828,20.684838,135.8974359
Zap-Ciud_Cas-033K-187_03-02-02_Centu-10344-20674,Zap,Ciudad Granja,Ren,Cas,187,33000,-103.449773,20.674994,176.4705882
Zap-Joco_Cas-029K-140_03-02-02_PALOM-10344-20687,Zap,Jocotán,Ren,Cas,140,29000,-103.441338,20.687378,207.1428571
Zap-LaMo_CasC-012K-100_03-02-02_1erNi-10345-20795,Zap,La Moraleja,Ren,CasC,100,12500,-103.451391,20.795127,125.0
Zap-Real_Cas-043K-410_04-04-02_INMOB-10342-20674,Zap,Real Vallarta,Ren,Cas,410,43000,-103.423964,20.674789,104.8780488
Gdl-Ladr_Cas-040K-247_08-03-00_AYDEG-10337-20679,Gdl,Ladrón de Guevara,Ren,Cas,247,40000,-103.371351,20.67988,161.9433198
Zap-ElBa_CasC-010M-310_03-04-04_ABRAS-10346-20700,Zap,El Bajo Hábitat 2,Ven,CasC,310,10600000,-103.466321,20.700883,34193.54839
Zap-ElCa_CasC-017K-143_03-02-02_GRUPO-10354-20735,Zap,El Campestre,Ren,CasC,143,17900,-103.542529,20.735982,125.1748252
Zap-Bosq_Cas-013K-114_03-02-00_Centu-10343-20774,Zap,Bosques de San Gonzalo,Ren,Cas,114,13000,-103.433209,20.774446,114.0350877
Zap-SinN_Cas-120K-531_05-05-06_Pulpp-10343-20703,Zap,Sin Nombre,Ren,Cas,531,120000,-103.433686,20.703767,225.9887006
Zap-Loma_CasC-029K-180_04-03-02_Claud-10340-20684,Zap,Lomas Altas,Ren,CasC,180,29500,-103.40931,20.684059,163.8888889
Zap-Vill_CasC-050K-380_04-05-03_IGPIN-10342-20692,Zap,Villa La Cima,Ren,CasC,380,50000,-103.426834,20.69213,131.5789474
Gdl-LaEs_CasC-014K-135_03-01-02_ARANI-10332-20712,Gdl,La Esperanza (La Federacha),Ren,CasC,135,14000,-103.32063,20.712861,103.7037037
Zap-Coto_Cas-013K-099_02-02-02_GRUPO-10342-20791,Zap,Coto Alva 2,Ren,Cas,99,13600,-103.422728,20.791032,137.3737374
Zap-ElFo_CasC-018K-147_04-03-02_Inver-10347-20623,Zap,El Fortín,Ren,CasC,147,18500,-103.470826,20.623132,125.8503401
Zap-Bell_Cas-013K-124_03-03-02_Garan-10346-20779,Zap,Bellissimo,Ren,Cas,124,13000,-103.463751,20.779109,104.8387097
Zap-Vall_CasC-025K-210_04-03-02_MSGin-10343-20778,Zap,Valle Imperial,Ren,CasC,210,25000,-103.432251,20.778748,119.047619
Zap-LaCi_CasC-021K-180_03-02-02_CENTU-10341-20754,Zap,La Cima,Ren,CasC,180,21500,-103.413503,20.754528,119.4444444
Zap-LaCi_Cas-025K-236_03-03-02_ENLAC-10340-20745,Zap,La Cima,Ren,Cas,236,25000,-103.409215,20.745914,105.9322034
Gdl-Sant_CasC-035K-156_03-02-02_Pulpp-10340-20679,Gdl,Santa Rita,Ren,CasC,156,35000,-103.403538,20.679374,224.3589744
Gdl-Vall_Cas-110K-472_04-02-00_Sierr-10338-20676,Gdl,Vallarta Norte,Ren,Cas,472,110000,-103.389605,20.676742,233.0508475
Zap-Pase_Cas-014K-100_02-01-01_CityR-10342-20637,Zap,Paseos del Sol,Ren,Cas,100,14500,-103.429503,20.637353,145.0
Zap-Base_Cas-029K-220_03-03-02_MUROR-10346-20727,Zap,Base Aérea Militar No 5,Ren,Cas,220,29000,-103.466698,20.727448,131.8181818
Zap-Coto_Cas-019K-108_03-03-02_CASTU-10342-20782,Zap,Coto Abie,Ren,Cas,108,19000,-103.421355,20.782639,175.9259259
Zap-Cole_Cas-016K-100_02-02-02_Inmob-10344-20750,Zap,Colegio del Aire,Ren,Cas,100,16000,-103.440504,20.750787,160.0
Gdl-Vall_Dep-023K-083_02-02-01_GuiaE-10339-20676,Gdl,Vallarta San Jorge,Ren,Dep,83,23650,-103.397433,20.676932,284.939759
Gdl-Prov_Dep-034K-120_02-02-02_Inmob-10337-20701,Gdl,Providencia,Ren,Dep,120,34000,-103.378201,20.701595,283.3333333
Gdl-Jard_Dep-028K-127_02-02-02_Lemon-10338-20666,Gdl,Jardines del Bosque,Ren,Dep,127,28500,-103.382036,20.666316,224.4094488
Gdl-Ayun_Dep-022K-077_02-02-02_GRUPO-10337-20690,Gdl,Ayuntamiento,Ren,Dep,77,22000,-103.370806,20.690196,285.7142857
Gdl-Colo_Dep-026K-070_02-02-00_GRUPO-10338-20710,Gdl,Colomos Providencia,Ren,Dep,70,26500,-103.383542,20.710272,378.5714286
Gdl-Colo_Dep-027K-093_02-02-02_GRUPO-10338-20710,Gdl,Colomos Providencia,Ren,Dep,93,27500,-103.383542,20.710272,295.6989247
Gdl-Arco_Dep-027K-086_01-02-02_Inmob-10337-20671,Gdl,Arcos Vallarta,Ren,Dep,86,27000,-103.378736,20.671546,313.9534884
Gdl-Coun_Dep-050K-186_03-04-03_ÚNICA-10336-20703,Gdl,Country Club,Ren,Dep,186,50000,-103.368882,20.703583,268.8172043
Gdl-Arco_Dep-018K-076_02-02-01_CERTE-10337-20667,Gdl,Arcos,Ren,Dep,76,18900,-103.379247,20.667884,248.6842105
Gdl-Ital_Dep-027K-095_02-02-02_REPRO-10337-20696,Gdl,Italia Providencia,Ren,Dep,95,27500,-103.37901,20.696754,289.4736842
Gdl-Obre_Dep-005M-133_03-02-02_Capit-10336-20668,Gdl,Obrera,Ven,Dep,133,5750000,-103.369794,20.668225,43233.08271
Gdl-Amer_Dep-017K-090_01-01-00_Guill-10337-20672,Gdl,Americana,Ren,Dep,90,17800,-103.377318,20.672173,197.7777778
Gdl-Ladr_Dep-037K-110_03-02-02_INBAC-10336-20678,Gdl,Ladrón de Guevara,Ren,Dep,110,37000,-103.369138,20.678691,336.3636364
Gdl-Ital_Dep-033K-100_02-02-03_SILDU-10338-20690,Gdl,Italia Providencia,Ren,Dep,100,33000,-103.38065,20.69096,330.0
Gdl-Obre_Dep-016K-060_01-01-01_AlexR-10337-20667,Gdl,Obrera,Ren,Dep,60,16800,-103.370146,20.667158,280.0
Gdl-Loma_Dep-024K-070_02-02-01_AlexR-10336-20697,Gdl,Lomas del Country,Ren,Dep,70,24500,-103.368884,20.697502,350.0
Gdl-Amer_Dep-022K-070_01-01-01_ArqIn-10336-20667,Gdl,Americana,Ren,Dep,70,22000,-103.368058,20.667776,314.2857143
Gdl-Coun_Dep-048K-125_02-02-02_GRECI-10337-20699,Gdl,Country Club,Ren,Dep,125,48000,-103.373582,20.699614,384.0
Gdl-Prad_Dep-037K-110_02-02-02_Mayte-10339-20691,Gdl,Prados Providencia,Ren,Dep,110,37000,-103.393607,20.691121,336.3636364
