Ciudad,Colonia,operacion,tipo_propiedad,variable,valor
Gdl,Lomas del Paraíso I,Ven,Dep,PxM2,25000.0
Gdl,Moderna,Ven,Dep,PxM2,44433.333333333336
Gdl,Artesanos (Sagrada Familia y/o Jesús),Ven,Dep,PxM2,52457.94736842105
Gdl,Blanco y Cuellar,Ven,Dep,PxM2,34042.55319148936
Gdl,Villaseñor (Santa Teresita),Ven,Dep,PxM2,59084.52857142857
Gdl,Lomas de Guevara,Ven,Dep,PxM2,45620.437956204376
Gdl,Mezquitán Country,Ven,Dep,PxM2,45209.375
Gdl,Nueva España,Ven,Dep,PxM2,44370.6724137931
Gdl,Prados Providencia,Ven,Dep,PxM2,60375.0
Gdl,Prados Providencia,Ven,Dep,PxM2,63535.91160220995
Gdl,Providencia,Ven,Dep,PxM2,81634.61538461539
Gdl,Ladrón de Guevara,Ven,Dep,PxM2,60793.81818181818
Gdl,Jardines de Los Poetas,Ven,Dep,PxM2,35523.25581395349
Gdl,Ladrón de Guevara,Ven,Dep,PxM2,60652.17391304348
Gdl,Jardines del Bosque,Ven,Dep,PxM2,60000.0
Gdl,Moderna,Ven,Dep,PxM2,52307.69230769231
Gdl,Jardines del Bosque,Ven,Dep,PxM2,40157.48031496063
Gdl,Circunvalación Américas,Ven,Dep,PxM2,60391.75968992248
Zap,Desconocida,Ven,Dep,PxM2,26388.88888888889
Gdl,Ladrón de Guevara,Ven,Dep,PxM2,84782.60869565218
Gdl,Margarita Maza de Juárez,Ven,Dep,PxM2,47924.24242424242
Gdl,Ladrón de Guevara,Ven,Dep,PxM2,83947.5
Gdl,Country Club,Ven,Dep,PxM2,53370.786516853936
Gdl,Ladrón de Guevara,Ven,Dep,PxM2,52234.1568627451
Gdl,Ladrón de Guevara,Ven,Dep,PxM2,58591.879310344826
Zap,Desconocida,Ven,Dep,PxM2,60307.77142857143
Gdl,Analco,Ven,Dep,PxM2,23250.0
Gdl,Monumental,Ven,Dep,PxM2,33673.333333333336
Gdl,El Sauz,Ven,Dep,PxM2,33900.0
Gdl,Ladrón de Guevara,Ven,Dep,PxM2,55825.22666666667
Gdl,Prados Providencia,Ven,Dep,PxM2,51288.65979381443
Gdl,Vallarta Norte,Ven,Dep,PxM2,66578.94736842105
Gdl,Fidel Velázquez,Ven,Dep,PxM2,36363.63636363636
Gdl,Arcos Vallarta,Ven,Dep,PxM2,55300.42391304348
Gdl,Arcos Vallarta,Ven,Dep,PxM2,72791.66666666667
Gdl,San Juan de Dios II,Ven,Local comercial,PxM2,27069.120967741936
Gdl,San Andrés,Ven,Local comercial,PxM2,46394.984326018806
Gdl,Obrera,Ven,Local comercial,PxM2,64794.49152542373
Zap,Santa Ana Tepetitlán,Ven,Local comercial,PxM2,25725.190839694656
Zap,Lomas del Seminario,Ven,Local comercial,PxM2,54771.78423236514
Gdl,San Juan de Dios II,Ven,Local comercial,PxM2,25334.4140625
Zap,Jardines de Guadalupe,Ven,Local comercial,PxM2,48166.007905138336
Zap,La Calma,Ven,Local comercial,PxM2,33088.23529411765
Zap,Puerta de Hierro,Ven,Local comercial,PxM2,94612.63157894736
Gdl,Barragán Hernández,Ven,Local comercial,PxM2,25384.615384615383
Gdl,Ladrón de Guevara,Ven,Local comercial,PxM2,45000.0
Gdl,Del Fresno,Ven,Local comercial,PxM2,19713.26164874552
Gdl,Lomas de Polanco,Ven,Local comercial,PxM2,10472.972972972972
Zap,Hacienda del Sol,Ven,Local comercial,PxM2,27543.859649122805
Gdl,Jardines de Los Historiadores,Ven,Local comercial,PxM2,15121.212121212122
Zap,Parques de Tesistán III,Ven,Local comercial,PxM2,27592.59259259259
Zap,Vista Hermosa,Ven,Local comercial,PxM2,17939.814814814814
Zap,El Vigía,Ven,Local comercial,PxM2,50000.0
Gdl,Ladrón de Guevara,Ven,Local comercial,PxM2,44642.857142857145
Zap,Las Arboledas,Ven,Local comercial,PxM2,69696.9696969697
Gdl,Centro,Ven,Local comercial,PxM2,34002.62467191601
Gdl,Colomos Providencia,Ven,Local comercial,PxM2,75000.0
Zap,Ciudad Granja,Ven,Local comercial,PxM2,50563.380281690144
Zap,Arboledas de Tesistán,Ven,Local comercial,PxM2,34761.90476190476
Gdl,Mezquitán,Ven,Local comercial,PxM2,41112.65671641791
Gdl,Ladrón de Guevara,Ven,Local comercial,PxM2,41363.63636363636
Gdl,Zona Centro,Ven,Local comercial,PxM2,28655.737704918032
Gdl,Hermosa Provincia,Ven,Local comercial,PxM2,29906.54205607477
Gdl,Americana,Ven,Local comercial,PxM2,42121.21212121212
Gdl,Obrera,Ven,Local comercial,PxM2,28782.894736842107
Gdl,Americana,Ven,Local comercial,PxM2,44722.7191413238
Gdl,Arcos,Ven,Local comercial,PxM2,67460.31746031746
Gdl,Obrera,Ven,Local comercial,PxM2,37433.1550802139
Gdl,Panorámica de Huentitán,Ven,Local comercial,PxM2,22260.27397260274
Gdl,Villaseñor (Santa Teresita),Ven,Local comercial,PxM2,22401.433691756272
Zap,Ciudad Granja,Ven,Local comercial,PxM2,53333.333333333336
Zap,La Calma,Ven,Local comercial,PxM2,34134.61538461538
Gdl,Hernández Romo,Ven,Local comercial,PxM2,13440.860215053764
Zap,Jardines de La Patria,Ven,Local comercial,PxM2,11111.111111111111
Zap,Paseos del Sol,Ven,Local comercial,PxM2,24166.666666666668
Gdl,Americana,Ven,Local comercial,PxM2,30283.505154639177
Zap,Mariano Otero,Ven,Local comercial,PxM2,26923.07692307692
Gdl,Progreso,Ven,Local comercial,PxM2,7884.615384615385
Zap,Hacienda del Sol,Ven,Local comercial,PxM2,24207.04845814978
Zap,Mariano Otero,Ven,Local comercial,PxM2,28387.09677419355
Zap,Villa de Guadalupe,Ven,Local comercial,PxM2,24000.0
Gdl,San Miguel de Mezquitán,Ven,Local comercial,PxM2,16701.570680628272
Gdl,Zona Centro,Ven,Local comercial,PxM2,23899.37106918239
Zap,Victoria,Ven,Local comercial,PxM2,40588.23529411765
Gdl,La Perla,Ven,Local comercial,PxM2,26339.285714285717
Gdl,Insurgentes,Ven,Local comercial,PxM2,80000.0
Gdl,Arcos Vallarta,Ven,Local comercial,PxM2,41748.578199052135
Gdl,Americana,Ven,Local comercial,PxM2,54569.89247311828
Zap,Las Águilas,Ven,Local comercial,PxM2,21428.571428571428
Zap,La Cima,Ven,Local comercial,PxM2,39722.22222222222
Gdl,San Juan de Dios,Ven,Local comercial,PxM2,17307.69230769231
Gdl,Olimpica,Ven,Local comercial,PxM2,11272.727272727272
Gdl,8 de Julio,Ven,Local comercial,PxM2,27325.58139534884
Gdl,Ferrocarril,Ven,Local comercial,PxM2,16666.666666666668
Gdl,Arcos Vallarta,Ven,Local comercial,PxM2,48666.66666666666
Gdl,Benito Juárez,Ven,Local comercial,PxM2,17857.14285714286
Zap,Ciudad Granja,Ven,Local comercial,PxM2,44943.8202247191
Zap,Las Arboledas,Ven,Local comercial,PxM2,70558.53658536586
Gdl,Santa Mónica,Ven,Local comercial,PxM2,41799.36305732484
Gdl,San Andrés,Ven,Local comercial,PxM2,13076.923076923076
Zap,Pinar de La Calma,Ven,Local comercial,PxM2,36909.09090909091
Gdl,Vallarta Norte,Ven,Local comercial,PxM2,26789.960369881108
Zap,Nextipac,Ven,Local comercial,PxM2,3960.0
Gdl,Analco,Ven,Local comercial,PxM2,9529.411764705885
Gdl,Zona Centro,Ven,Local comercial,PxM2,33642.691415313224
Gdl,Moderna,Ven,Local comercial,PxM2,21026.89486552567
Gdl,Arcos Vallarta,Ven,Local comercial,PxM2,23372.28714524207
Gdl,Del Fresno,Ven,Local comercial,PxM2,38153.84615384616
Gdl,El Carmen,Ven,Local comercial,PxM2,47161.4
Gdl,Victoria,Ven,Local comercial,PxM2,37601.62601626016
Gdl,Providencia,Ven,Local comercial,PxM2,36836.75213675214
Gdl,Jardines del Bosque,Ven,Local comercial,PxM2,36463.41463414634
Gdl,Arcos Vallarta,Ven,Local comercial,PxM2,38210.78431372549
Zap,Mariano Otero,Ven,Local comercial,PxM2,29266.666666666668
Zap,Chapalita Oriente,Ven,Local comercial,PxM2,44444.444444444445
Gdl,Americana,Ven,Local comercial,PxM2,26452.905811623248
Zap,Praderas de San Antonio,Ven,Local comercial,PxM2,24074.074074074077
Zap,Puerta de Hierro,Ven,Ofc,PxM2,95746.95454545454
Gdl,Chapalita,Ven,Ofc,PxM2,23636.36363636364
Gdl,Circunvalación Vallarta,Ven,Ofc,PxM2,95391.70506912442
Gdl,Ladrón de Guevara,Ven,Ofc,PxM2,74595.85492227979
Gdl,Country Club,Ven,Ofc,PxM2,65891.47286821705
Gdl,Country Club,Ven,Ofc,PxM2,107594.93670886075
Zap,Puerta de Hierro,Ven,Ofc,PxM2,97513.2258064516
Gdl,Circunvalación Vallarta,Ven,Ofc,PxM2,40939.04448105436
Zap,Puerta de Hierro,Ven,Ofc,PxM2,94465.9375
Gdl,Jardines del Bosque,Ven,Ofc,PxM2,22435.89743589744
Gdl,Country Club,Ven,Ofc,PxM2,60000.0
Gdl,Country Club,Ven,Ofc,PxM2,80689.6551724138
Gdl,Ladrón de Guevara,Ven,Ofc,PxM2,59134.61507936508
Gdl,Country Club,Ven,Ofc,PxM2,60000.0
Gdl,Jardines Plaza del Sol,Ven,Ofc,PxM2,42727.27272727273
Gdl,Ladrón de Guevara,Ven,Ofc,PxM2,60906.838461538464
Gdl,Providencia 2a Sección,Ven,Ofc,PxM2,60173.01038062284
Gdl,Prados Providencia,Ven,Ofc,PxM2,45000.0
Gdl,Americana,Ven,Ofc,PxM2,18181.81818181818
Gdl,Providencia 2a Sección,Ven,Ofc,PxM2,57454.545454545456
Zap,Jardines Vallarta,Ven,Ofc,PxM2,28273.809523809523
Zap,Pinar de La Calma,Ven,Ofc,PxM2,20084.98583569405
Gdl,Country Club,Ven,Ofc,PxM2,65000.0
Gdl,Country Club,Ven,Ofc,PxM2,62580.0
Zap,Las Arboledas,Ven,Ofc,PxM2,65601.81818181818
Gdl,Juan Manuel,Ven,Ofc,PxM2,27304.96453900709
Gdl,La Cruz,Ven,Ofc,PxM2,27941.176470588234
Gdl,Ladrón de Guevara,Ven,Ofc,PxM2,59134.61538461538
Gdl,Vallarta,Ven,Ofc,PxM2,50091.74311926605
Zap,San Miguel de La Colina,Ven,Ofc,PxM2,10000.0
Zap,Puerta de Hierro,Ven,Ofc,PxM2,78913.73801916932
Gdl,Victoria,Ven,Ofc,PxM2,38461.53846153846
Gdl,Arcos Vallarta,Ven,Ofc,PxM2,30573.613766730403
Gdl,Chapalita,Ven,Ofc,PxM2,19987.5
Gdl,Ladrón de Guevara,Ven,Ofc,PxM2,74336.66321243523
Gdl,Americana,Ven,Ofc,PxM2,22167.487684729065
Gdl,Ladrón de Guevara,Ven,Ofc,PxM2,70486.54794520549
Zap,Las Arboledas,Ven,Ofc,PxM2,70342.1052631579
Zap,Jacarandas,Ven,Ofc,PxM2,57789.16568047337
Gdl,Country Club,Ven,Ofc,PxM2,60000.0
Gdl,Ladrón de Guevara,Ven,Ofc,PxM2,51161.74333333333
Gdl,Providencia,Ven,Ofc,PxM2,62709.229629629626
Desconocido,Desconocida,Ven,Ofc,PxM2,55533.333333333336
Gdl,Chapalita,Ven,Ofc,PxM2,15000.0
Zap,Las Arboledas,Ven,Ofc,PxM2,70558.53658536586
Gdl,Arcos Vallarta,Ven,Ofc,PxM2,25000.0
Gdl,Circunvalación Vallarta,Ven,Ofc,PxM2,54062.5
Gdl,Arcos Vallarta,Ven,Ofc,PxM2,61288.13559322034
Gdl,Circunvalación Vallarta,Ven,Ofc,PxM2,92000.0
Zap,Las Arboledas,Ven,Ofc,PxM2,68326.82926829268
Zap,Puerta de Hierro,Ven,Ofc,PxM2,80555.55555555556
Gdl,Independencia Oriente,Ven,Ofc,PxM2,26530.61224489796
Gdl,San Juan de Dios,Ven,Ofc,PxM2,24180.790960451977
Gdl,La Perla,Ven,Ofc,PxM2,23450.0
Gdl,Circunvalación Vallarta,Ven,Ofc,PxM2,30416.666666666668
Zap,Las Arboledas,Ven,Ofc,PxM2,70705.26315789473
Zap,Puerta de Hierro,Ven,Ofc,PxM2,65000.0
Gdl,Jardines del Bosque,Ven,Ofc,PxM2,38934.42622950819
Gdl,Zona Industrial,Ven,Ofc,PxM2,19270.38626609442
Gdl,Americana,Ven,Ofc,PxM2,31372.529411764703
Gdl,8 de Julio,Ven,Terreno / Lote,PxM2,16430.594900849857
Gdl,Arcos Vallarta,Ven,Terreno / Lote,PxM2,31250.0
Gdl,Arcos,Ven,Terreno / Lote,PxM2,40832.04930662558
Gdl,Arcos Vallarta,Ven,Terreno / Lote,PxM2,63719.51219512195
Gdl,Villaseñor (Santa Teresita),Ven,Terreno / Lote,PxM2,35043.85964912281
Gdl,Providencia,Ven,Terreno / Lote,PxM2,35000.0
Gdl,Moderna,Ven,Terreno / Lote,PxM2,18892.50814332248
Gdl,Sutaj,Ven,Terreno / Lote,PxM2,22500.0
Gdl,San Miguel de Mezquitán,Ven,Terreno / Lote,PxM2,27428.571428571428
Gdl,Obrera,Ven,Terreno / Lote,PxM2,28818.68131868132
Gdl,Zona Centro,Ven,Terreno / Lote,PxM2,24750.0
Gdl,Del Fresno,Ven,Terreno / Lote,PxM2,18527.131782945737
Gdl,San Miguel de Mezquitán,Ven,Terreno / Lote,PxM2,16043.956043956045
Gdl,Vallarta Norte,Ven,Terreno / Lote,PxM2,22197.30941704036
Gdl,Ladrón de Guevara,Ven,Terreno / Lote,PxM2,27536.23188405797
Gdl,Circunvalación Oblatos,Ven,Terreno / Lote,PxM2,14001.260239445495
Gdl,San Juan Bosco,Ven,Terreno / Lote,PxM2,24941.176470588234
Gdl,Lomas de Guevara,Ven,Terreno / Lote,PxM2,50000.0
Gdl,Providencia 4a Sección,Ven,Terreno / Lote,PxM2,55000.0
Gdl,Vallarta Poniente,Ven,Terreno / Lote,PxM2,25384.615384615383
Zap,Puerta del Bosque,Ven,Dep,PxM2,75751.07296137339
Zap,Puerta de Hierro,Ven,Dep,PxM2,120155.03875968992
Zap,Puerta de Hierro,Ven,Dep,PxM2,91176.4705882353
Zap,Puerta de Hierro,Ven,Dep,PxM2,75543.47826086957
Zap,Poniente,Ven,Dep,PxM2,52836.53846153846
Zap,Valle Imperial,Ven,Dep,PxM2,20782.60869565217
Zap,Puerta del Tule,Ven,Dep,PxM2,61230.769230769234
Zap,Puerta de Plata,Ven,Dep,PxM2,86931.81818181818
Zap,Valle Real,Ven,Dep,PxM2,69069.06906906907
Zap,Puerta de Hierro,Ven,Dep,PxM2,93984.96240601504
Zap,Loma Bonita,Ven,Dep,PxM2,54725.27472527473
Zap,Santillana,Ven,Dep,PxM2,37272.72727272727
Zap,Jardines de La Patria,Ven,Dep,PxM2,63218.3908045977
Zap,Puerta de Hierro,Ven,Dep,PxM2,104347.82608695651
Zap,Cima Real,Ven,Dep,PxM2,38265.30612244898
Zap,Poniente,Ven,Dep,PxM2,51315.78947368421
Zap,Valle Real,Ven,Dep,PxM2,49933.333333333336
Zap,Punta Valdepeñas I,Ven,Dep,PxM2,42727.27272727273
Zap,Puerta de Hierro,Ven,Dep,PxM2,79617.83439490446
Zap,Puerta Las Lomas,Ven,Dep,PxM2,88775.51020408163
Zap,Puerta de Hierro,Ven,Dep,PxM2,118604.6511627907
Zap,Valle Real,Ven,Dep,PxM2,63786.00823045267
Zap,Puerta de Hierro,Ven,Dep,PxM2,74117.64705882352
Zap,Poniente,Ven,Dep,PxM2,64843.75
Zap,Sin Nombre,Ven,Dep,PxM2,88815.78947368421
Zap,Puerta de Plata,Ven,Dep,PxM2,109073.3653846154
Zap,Puerta Real,Ven,Dep,PxM2,58571.42857142857
Zap,Atlas Chapalita,Ven,Dep,PxM2,60760.86956521739
Zap,Poniente,Ven,Dep,PxM2,45736.43410852713
Zap,Jardines Vallarta,Ven,Dep,PxM2,79847.90874524714
Zap,La Ceiba,Ven,Dep,PxM2,72941.17647058824
Zap,Lomas Altas,Ven,Dep,PxM2,60924.36974789916
Zap,Cañadas de San Lorenzo,Ven,Dep,PxM2,36486.48648648649
Zap,Puerta de Hierro,Ven,Dep,PxM2,74626.86567164179
Zap,Bosque de Los Virreyes,Ven,Dep,PxM2,50347.22222222222
Zap,La Ceiba,Ven,Dep,PxM2,69493.67088607595
Zap,Parque Virreyes,Ven,Dep,PxM2,48672.566371681416
Zap,Don Bosco Vallarta,Ven,Dep,PxM2,52269.230769230766
Zap,La Patria Universidad,Ven,Dep,PxM2,55769.230769230766
Zap,Poniente,Ven,Dep,PxM2,82000.0
Zap,Arcos de Guadalupe,Ven,Dep,PxM2,50806.45161290323
Zap,Puerta de Hierro,Ven,Dep,PxM2,57916.66666666666
Zap,Cima Real,Ven,Dep,PxM2,52183.40611353712
Zap,Puerta de Hierro,Ven,Dep,PxM2,106521.73913043478
Zap,Lagos del Country,Ven,Dep,PxM2,71000.0
Zap,Jardín Real,Ven,Dep,PxM2,58333.333333333336
Zap,Ciudad Granja,Ven,Dep,PxM2,46794.8717948718
Zap,Sendas,Ven,Dep,PxM2,30097.087378640776
Gdl,Prados Providencia,Ven,Dep,PxM2,53103.44827586207
Zap,Puerta de Plata,Ven,Dep,PxM2,87361.1091954023
Zap,Valle Real,Ven,Dep,PxM2,42095.28571428572
Zap,El Campanario,Ven,Dep,PxM2,35955.05617977528
Zap,Jardines Vallarta,Ven,Dep,PxM2,37878.78787878788
Zap,Bosque de Los Virreyes,Ven,Dep,PxM2,48672.566371681416
Zap,Bosque de Los Virreyes,Ven,Dep,PxM2,45454.545454545456
Zap,Santa Ana Tepetitlán,Ven,Dep,PxM2,34831.4606741573
Zap,Santa Fe,Ven,Dep,PxM2,26808.510638297877
Zap,Villa Universitaria,Ven,Dep,PxM2,70192.30769230769
Zap,Puerta Las Lomas,Ven,Dep,PxM2,85515.46391752578
Zap,Bosque de Los Virreyes,Ven,Dep,PxM2,45000.0
Zap,El Bajío,Ven,Dep,PxM2,44770.27027027027
Zap,Jardines de La Patria,Ven,Dep,PxM2,60126.582278481015
Zap,Bosque de Los Virreyes,Ven,Dep,PxM2,50616.740088105726
Zap,Jardín Real,Ven,Dep,PxM2,56819.69696969697
Zap,Mirador del Sol,Ven,Dep,PxM2,78535.35353535354
Zap,Lomas de Atemajac,Ven,Dep,PxM2,28571.42857142857
Zap,Del Parque,Ven,Dep,PxM2,36055.55555555556
Zap,Puerta de Hierro,Ven,Dep,PxM2,100367.64705882352
Zap,Las Lomas Golf Hábitat,Ven,Dep,PxM2,57241.758241758245
Zap,Cima Real,Ven,Dep,PxM2,49479.16666666666
Zap,Centro,Ven,Dep,PxM2,53454.545454545456
Zap,Puerta de Hierro,Ven,Dep,PxM2,116433.56643356643
Zap,Acacias,Ven,Dep,PxM2,61287.12871287129
Zap,Prados Tepeyac,Ven,Dep,PxM2,41465.90909090909
Zap,Poniente,Ven,Dep,PxM2,66346.15384615384
Zap,Ciudad Granja,Ven,Dep,PxM2,72040.8163265306
Zap,Solares Antara,Ven,Dep,PxM2,55625.0
Zap,Cima Real,Ven,Dep,PxM2,46071.42857142857
Zap,Jardines de La Patria,Ven,Dep,PxM2,44736.84210526316
Zap,Del Parque,Ven,Dep,PxM2,38870.19230769231
Zap,Puerta Las Lomas,Ven,Dep,PxM2,78723.40425531915
Gdl,Colomos Providencia,Ven,Dep,PxM2,63025.21008403361
Zap,Puerta de Plata,Ven,Dep,PxM2,120627.80269058296
Zap,Jardín Real,Ven,Dep,PxM2,44800.0
Zap,Poniente,Ven,Dep,PxM2,68571.42857142857
Zap,Valle Real,Ven,Dep,PxM2,65486.72566371682
Zap,Puerta Aqua,Ven,Dep,PxM2,55228.75816993464
Zap,Loma Bonita,Ven,Dep,PxM2,45000.0
Zap,Santa Fe,Ven,Dep,PxM2,46486.48648648649
Zap,Puerta de Hierro,Ven,Dep,PxM2,89393.93939393939
Zap,Lomas de Zapopan,Ven,Dep,PxM2,24193.548387096773
Zap,Juan Manuel Vallarta,Ven,Dep,PxM2,65912.08791208791
Zap,Cima Real,Ven,Dep,PxM2,40000.0
Zap,El Bajío,Ven,Dep,PxM2,40798.07692307692
Zap,Sin Nombre,Ven,Dep,PxM2,65180.60204081632
Zap,La Gloria del Colli,Ven,Dep,PxM2,30750.0
Zap,Puerta de Hierro,Ven,Dep,PxM2,105762.71186440678
Zap,Vallarta Universidad,Ven,Dep,PxM2,75759.19718309859
Zap,Jardines del Sol,Ven,Dep,PxM2,39855.07246376811
Zap,Juan Manuel Vallarta,Ven,Dep,PxM2,55444.444444444445
Zap,Arcos de Zapopan,Ven,Dep,PxM2,21323.529411764703
Zap,Cima Real,Ven,Dep,PxM2,52192.98245614035
Zap,La Calma,Ven,Dep,PxM2,69841.28070175438
Zap,Juan Manuel Vallarta,Ven,Dep,PxM2,50917.43119266055
Zap,Agraria,Ven,Dep,PxM2,27986.348122866893
Zap,Gustavo Diaz Ordaz,Ven,Dep,PxM2,30000.0
Zap,Desconocida,Ven,Dep,PxM2,52380.95238095238
Zap,Puerta de Hierro,Ven,Dep,PxM2,65693.4306569343
Zap,Real del Carmen,Ven,Dep,PxM2,58888.88888888889
Zap,Ciudad Granja,Ven,Dep,PxM2,50438.93442622951
Zap,Ciudad Granja,Ven,Dep,PxM2,76506.02409638555
Zap,La Tuzanía,Ven,Dep,PxM2,20660.377358490565
Zap,Reserva Real,Ven,Dep,PxM2,60625.0
Zap,Jardín Real,Ven,Dep,PxM2,65333.333333333336
Zap,Boreales,Ven,Dep,PxM2,23904.10958904109
Zap,Ciudad Granja,Ven,Dep,PxM2,60873.01587301587
Zap,Lomas de Guadalupe,Ven,Dep,PxM2,54586.206896551725
Zap,Puerta de Hierro,Ven,Dep,PxM2,120000.0
Zap,Bosques de San Isidro (Las Cañadas),Ven,Dep,PxM2,32000.0
Zap,Las Arboledas,Ven,Dep,PxM2,32352.941176470587
Zap,Residencial del Valle,Ven,Dep,PxM2,60000.0
Zap,Jardín Real,Ven,Dep,PxM2,58166.66666666666
Zap,Base Aérea Militar No 5,Ven,Dep,PxM2,62352.94117647059
Zap,Guadalupe Jardín,Ven,Dep,PxM2,42342.342342342345
Zap,Juan Manuel Vallarta,Ven,Dep,PxM2,67808.21917808219
Zap,Villa Universitaria,Ven,Dep,PxM2,87941.17647058824
Zap,Jardines Universidad,Ven,Dep,PxM2,57295.08196721312
Zap,Mirador del Sol,Ven,Dep,PxM2,60915.22222222222
Zap,Francisco Sarabia,Ven,Dep,PxM2,41573.03370786517
Zap,Camino Real,Ven,Dep,PxM2,46306.81818181818
Zap,Loma Bonita,Ven,Dep,PxM2,28833.33333333333
Zap,Ciudad Granja,Ven,Dep,PxM2,52878.78787878788
Zap,Poniente,Ven,Dep,PxM2,77192.98245614035
Zap,Base Aérea Militar No 5,Ven,Dep,PxM2,40942.857142857145
Zap,Lomas de Zapopan,Ven,Dep,PxM2,29090.90909090909
Zap,Lomas Altas,Ven,Dep,PxM2,43382.35294117647
Zap,Ciudad Granja,Ven,Dep,PxM2,66000.0
Zap,Ciudad Granja,Ven,Dep,PxM2,60714.28571428572
Zap,El Campanario,Ven,Dep,PxM2,30681.81818181818
Zap,Real Vallarta,Ven,Dep,PxM2,46893.80530973451
Zap,Puerta del Valle,Ven,Dep,PxM2,53529.41176470588
Zap,El Campanario,Ven,Dep,PxM2,38461.53846153846
Zap,Puerta de Hierro,Ven,Dep,PxM2,120454.54545454546
Zap,Palma Real,Ven,Dep,PxM2,47102.94117647059
Zap,Paseos del Sol,Ven,Dep,PxM2,37758.62068965517
Zap,Boreales,Ven,Dep,PxM2,32439.024390243903
Zap,Las Lomas Golf Hábitat,Ven,Dep,PxM2,51515.15151515151
Zap,Santa Fe,Ven,Dep,PxM2,57200.71684587814
Zap,Poniente,Ven,Dep,PxM2,58271.52317880795
Zap,Santa Ana Tepetitlán,Ven,Dep,PxM2,32758.62068965517
Zap,Lomas Altas,Ven,Dep,PxM2,45187.16577540107
Zap,Puerta de Plata,Ven,Dep,PxM2,60606.06060606061
Zap,Santa Ana Tepetitlán,Ven,Dep,PxM2,32126.436781609194
Zap,Valle Real,Ven,Dep,PxM2,65384.61538461538
Zap,Puerta de Hierro,Ven,Dep,PxM2,78632.47863247863
Zap,Lomas de Guadalupe,Ven,Dep,PxM2,64188.67924528302
Zap,Las Cumbres,Ven,Dep,PxM2,48130.84112149533
Zap,Ciudad Granja,Ven,Dep,PxM2,54713.46153846154
Zap,Puerta de Hierro,Ven,Dep,PxM2,79687.5
Zap,Ciudad Granja,Ven,Dep,PxM2,43333.333333333336
Zap,Las Águilas,Ven,Dep,PxM2,45683.06010928962
Zap,Jardín Real,Ven,Dep,PxM2,65160.25714285715
Zap,Camino Real,Ven,Dep,PxM2,36363.63636363636
Zap,Puerta de Hierro,Ven,Dep,PxM2,56756.75675675676
Zap,Francisco Sarabia,Ven,Dep,PxM2,39687.5
Zap,Elite,Ven,Dep,PxM2,53266.66666666666
Zap,Atlas Chapalita,Ven,Dep,PxM2,55102.04081632653
Zap,Puerta de Hierro,Ven,Dep,PxM2,116279.06976744186
Zap,Tepeyac Casino,Ven,Dep,PxM2,41509.43396226415
Zap,Puerta del Tule,Ven,Dep,PxM2,60454.545454545456
Zap,Arboledas de Tesistán,Ven,Dep,PxM2,24299.065420560742
Zap,Puerta de Hierro,Ven,Dep,PxM2,115600.0
Zap,Valle de La Providencia,Ven,Dep,PxM2,17596.153846153848
Zap,Reserva Real,Ven,Dep,PxM2,82608.69565217392
Zap,Puerta de Hierro,Ven,Dep,PxM2,99971.42857142857
Zap,Zapopan Centro,Ven,Dep,PxM2,46268.65671641791
Zap,La Giralda,Ven,Dep,PxM2,58756.56
Zap,La Giralda,Ven,Dep,PxM2,34125.0
Zap,Jardines Universidad,Ven,Dep,PxM2,77205.81818181818
Zap,Ciudad Granja,Ven,Dep,PxM2,43225.8064516129
Zap,Del Parque,Ven,Dep,PxM2,46978.02197802198
Zap,El Vigía,Ven,Dep,PxM2,58163.26530612245
Zap,Hacienda de Las Lomas,Ven,Dep,PxM2,62416.66666666666
Zap,Del Parque,Ven,Dep,PxM2,66883.11688311688
Zap,Jardines Vallarta,Ven,Dep,PxM2,48206.89655172414
Zap,Puerta de Hierro,Ven,Dep,PxM2,48692.81045751634
Zap,Jocotán,Ven,Dep,PxM2,61690.47619047619
Zap,La Calma,Ven,Dep,PxM2,59282.8875
Zap,27 de Septiembre,Ven,Dep,PxM2,37127.65957446808
Zap,Poniente,Ven,Dep,PxM2,73076.92307692308
Zap,Ciudad Granja,Ven,Dep,PxM2,31386.86131386861
Zap,Villa Universitaria,Ven,Dep,PxM2,67803.0303030303
Zap,Reserva Real,Ven,Dep,PxM2,67619.04761904762
Zap,Del Parque,Ven,Dep,PxM2,49916.66666666666
Zap,Cima Real,Ven,Dep,PxM2,53076.92307692308
Zap,Puerta de Hierro,Ven,Dep,PxM2,90909.09090909093
Zap,Jardines de Guadalupe,Ven,Dep,PxM2,44628.09917355372
Zap,Puerta de Hierro,Ven,Dep,PxM2,72674.41860465116
Zap,Lomas Altas,Ven,Dep,PxM2,46800.0
Zap,Cima Real,Ven,Dep,PxM2,47860.96256684492
Zap,Puerta de Hierro,Ven,Dep,PxM2,91935.48387096774
Zap,Valle Real,Ven,Dep,PxM2,69648.56230031949
Zap,Poniente,Ven,Dep,PxM2,60071.94244604316
Zap,Santa Ana Tepetitlán,Ven,Dep,PxM2,29444.444444444445
Zap,La Palmita,Ven,Dep,PxM2,35714.28571428572
Zap,Puerta de Hierro,Ven,Dep,PxM2,57870.37037037037
Zap,Jocotán,Ven,Dep,PxM2,97972.97297297296
Zap,Ciudad Granja,Ven,Dep,PxM2,61875.0
Zap,Puerta del Valle,Ven,Dep,PxM2,69058.82352941176
